"username","orig_sentence","cleaned_sentence","category","sub-category"
"tweets_jk95_1453","I haven't seen any Muslims turn #HadiMatar into a hero for radical Islam like the alt-right turned #kylerittenhouse into a hero for white Christian nationalism. #SalmanRushdie #salmanrushdieattack #Islamophobia #TheSatanicVerses #hypocrisy #doublestandards #westernmedia","havent see muslim turn hero radical islam like altright turn hero white christian nationalism",,
"tweets_UstadDawah","To #Islamophobia industry in the West, #freespeech is their diseased pet dog. In all of the cases highlighted below, the dog was sick in vet. Suddenly, the #Rushdie case happens, woof woof, it barks #slam &amp; #Muslims. https://t.co/GW0HmZakHX","industry west diseased pet dog case highlight dog sick vet suddenly case happen woof woof bark",,
"tweets_liveandlettlive","@jk_rowling @TwitterSupport You have to cry #islamophobia for that apparently https://t.co/u0L4tsBCGD","cry apparently",,
"tweets_UstadDawah","Muslim hatred, aka #Islamophobia in the West keeps #freespeech alive! Anything to bash #Islam is kosher! Else with modern day censor, banning &amp; cancel culture, such freedom is long dead.
Go talk about LG-TV community &amp; disagree with it to see how you'll immediately be shut down! https://t.co/UFMJVwToZw","muslim hatred aka west keep alive anything bash kosher else modern day censor ban cancel culture freedom long dead go talk lgtv community disagree see youll immediately shut",,
"tweets_ikra65","Bir daha anladım ki ""üstün""ler bizi ""hakir"" görmeye devam ediyor. Kibir Şeytan'a mahsustur. Üstünlük taslarken; bir bakmışsın, aşağılık oluvermişsin.
#üstündökmen #islamophobia https://t.co/d7w0bq8rMM","bir daha anladm ki stnler bizi hakir grmeye devam ediyor kibir eytana mahsustur stnlk taslarken bir bakmsn aalk oluvermisin",,
"tweets_Quoque_Tu_Brute","Che vi rimane un buchetto nel programma, dopo #sennoarrivanoledestre, @pdnetwork @lauraboldrini?

#Islam 
#Islamophobia 
#Iran 
#LetUsTalk 
#Chador
#femministe https://t.co/730rlP9VaD","che vi rimane un buchetto nel programma dopo",,
"tweets_bahar_hj10","@Keir_Starmer @LabourMuslims First you would have to tackle the #Islamophobia in the labour party and blind support for #IsraeliApartheid regime.","first would tackle labour party blind support regime",,
"tweets_Bitch_Gloss","#IndiaAt75 Let's have @SalmanRushdie sir back in India. I think he'll be safer and hopefully happier here. Let the man come back home, if he so wishes. Fuck #Radical_Islam I am truly suffering from #Islamophobia now... (phobia = irrational fear) cz of an irrational faith.","let sir back india think hell safer hopefully happy let man come back home wish fuck truly suffer phobia irrational fear cz irrational faith",,
"tweets_RealisticNigel","Twitter is showing its ideology supporting #islam death threats #Twitter  #MeerAsifAziz Blue Ticks its your responsibility to RT #JKRowling #SalmanRusdhie #Islamophobia","twitter show ideology support death threat blue tick responsibility rt",,
"tweets_LEGENDA66798987","People need to understand. They can't say anything Rong unless they know about that realign or anything. If you don’t know about something stay quiet. #Islamophobia #stopit #nohate #AllahuEkber. https://t.co/mOe1syiCdQ","people need understand cant say anything rong unless know realign anything dont know something stay quiet",,
"tweets_MarkHem81023068","@SyedMuneeb080 It's true to say #Rushdie peddles an odious, pernicious, racist #Islamophobia. I know there's this irrevocable fatwa on him but would implore #Islamists to use their perspective and civility to allow Rushdie to fade away. He'll hate that mo","true say peddles odious pernicious racist know theres irrevocable fatwa would implore use perspective civility allow rushdie fade away hell hate mo",,
"tweets_ITypaldos","“So it’s no pleasure to me to be supported by #theSun when it’s referring to Asians as rats. I’m not on the Sun’s side in that. I’d sooner be with the rats.” #Islamophobia 
https://t.co/h7rXkRD9KT","pleasure support refer asian rat im not suns side id sooner rat",,
"tweets_ITypaldos","https://t.co/v8CGKZYIr2 #Rushdie said he wasn’t attacking Muslims but that didn’t stop opposition to the Satanic Verses becoming the focus for many Muslims in UK. They faced mass job losses+brutal racism from a #Tory government.
#Islamophobia","say wasnt attack muslim didnt stop opposition satanic verse become focus many muslim uk face mass job lossesbrutal racism government",,
"tweets_BarezShar","#SalmanRushdie was attacked as a result of Khomeini ’s fatwa! Yet the terrorist ‘s accused of 2nd degree murder? Hold Iranian regime responsible for being biggest supporter of #Terrorism #Islamophobia ? #LetUsTalk https://t.co/wmxeisTwWN","attack result khomeini fatwa yet terrorist accuse 2nd degree murder hold iranian regime responsible big supporter",,
"tweets_afsc_org","There are many ways to counter #Islamophobia and create safer, more inclusive communities for all. AFSC’s Debbie Southorn offers ways you can take action in person or online.  https://t.co/tyCRCcaimm","many way counter create safer inclusive community afscs debbie southorn offer way take action person online",,
"tweets_Razalegal","@LatikaRoyal @ShivamdixitInd उसको टास्क दिया होगा की यह बोलना है, और यह करना है,
ख़ुद सोचो ISIS/सच्चे मुस्लिम /आलिमे दिन in","isi",,
"tweets_SirArthurShelby","It is not about #Islamophobia .
#Islam and #muslims are really terrible https://t.co/CJlqRbjZUw","not really terrible",,
"tweets_gWoodi","#Islamophobia_in_india Is the known #Islamicsharia the same as #Afghanistan's sharia? Is criticising Taliban #Islamophobia? When #Talibans use guns for #death sentence, cameras for #videos &amp; loudspeakers r they offending sharia? https://t.co/iDM5tfxfMp https://t.co/iXENs1jO4g","know sharia criticise taliban use gun sentence camera loudspeaker r offend sharia",,
"tweets_Alex__Al","The truth that not many have the courage to tell.
#SalmanRushdie #Islamophobia https://t.co/vvNyZNDfAV","truth not many courage tell",,
"tweets_Narges59897716","Att knivhugga en författare som skrivit en bok baserad på islamiska fantasier är enligt fatwan det mest fredliga sättet för muslimer att visa att freden ligger under lagren av fredsreligionen. Jag stöder #Islamophobia ?! Stäm mig, stäng av mitt konto,kväv min röst
 #SalmanRushdie https://t.co/M7Oi8jHFn7 https://t.co/M9waEQnbLm","att knivhugga en frfattare som skrivit en bok baserad p islamiska fantasier r enligt fatwan det fredliga sttet fr muslimer att visa att freden ligger lagren av fredsreligionen jag stder stm mig stng av mitt kontokvv min rst",,
"tweets_AsiaNewsGlobal","@CabdrahmanQaran It is very sad that I see my Indian Muslim friends posting images to prove their being Indian. No one needs to prove their patriotism, especially not to fascist leaders like #NarendraModi and his murderous thugs #bjp #rss and #hindutva #m","sad see indian muslim friend post image prove indian need prove patriotism especially not fascist leader like murderous thug",,
"tweets_AsiaNewsGlobal","@MatasanArewaT @AmsidSaid @legitnghausa @ArewaTwiter It is very sad that I see my Indian Muslim friends posting images to prove their being Indian. No one needs to prove their patriotism, especially not to fascist leaders like #NarendraModi and his murder","sad see indian muslim friend post image prove indian need prove patriotism especially not fascist leader like murder",,
"tweets_AsiaNewsGlobal","It is very sad that I see my Indian Muslim friends posting images to prove their being Indian. No one needs to prove their patriotism, especially not to fascist leaders like #NarendraModi and his murderous thugs #bjp #rss and #hindutva #muslimindia #Incredibleindia #Islamophobia https://t.co/u6w3d6I2Bu","sad see indian muslim friend post image prove indian need prove patriotism especially not fascist leader like murderous thug",,
"tweets_socialgreek1","@ApostateRidvan Bill Maher on #Islamophobia

#SalmanRushdie https://t.co/1wsHDM7bDS","bill maher",,
"tweets_sunilmotwani89","@un will Fight against #Islamophobia by doing Whitewash &amp; Changing the Picture. Will be Shown Holding Guitar and Then Labelling People of #Islamophobia

While Another Muslims Planning to kill People Whom they feel did Blasphemy.

&amp; Some day Even @","fight whitewash change picture show hold guitar label people another muslim plan kill people feel blasphemy day even",,
"tweets_ChikuBola","#SalmanRushdie 
This is true weakness of Mus Guy
#Islamabad #Islamophobia https://t.co/Qu1DXGfVrQ","true weakness mu guy",,
"tweets_TopMostShop","World is confused abt Islam. Is the known #Islamicsharia same as #Afghanistan's sharia? Is criticising #Taliban #Islamophobia? When #Talibans use guns for #death sentence, cameras for #videos &amp; loudspeakers r they offending sharia? https://t.co/RzmXdo9ihq https://t.co/4TqketBIOK","world confuse abt islam know sharia criticise use gun sentence camera loudspeaker r offend sharia",,
"tweets_NotaSaint6","@AlinejadMasih @khamenei_ir The sad reality is,doesn't matter hw mch v tell the world,hw big of a threat #Islam is,woke-brainwashed non-Muslims will shield them,will accuse us of spreading #Islamophobia
They'll keep showing crying women &amp; children's p","sad reality isdoesnt matter hw mch v tell worldhw big threat iswokebrainwashed nonmuslims shield themwill accuse u spread theyll keep show cry woman childrens p",,
"tweets_apcchief_phukan","...If all the nations on the side of #peace and #justice do not unite to destroy it, the evil forces will unite against us.
#HindusUnderAttackInIndia #HinduLivesMatters #NupurSharma #SalmanRushdie #Islamophobia #Islamist #Jihadist #MuslimWorld #UnitedNations @antonioguterres @WSJ https://t.co/nKTvYNMGmI","nation side not unite destroy evil force unite u",,
"tweets_mgoomusic","@spacetanzani @remge13 @miss9afi #bill21 has NOTHING to do with laïcité.  Proof?  AUCUNE of the religious fanatics in the USA wear religious symbols.
#loi21 is to appease ignorant people who suffer from #Islamophobia and to encode a white christian HERI","nothing lacit proof aucune religious fanatic usa wear religious symbol appease ignorant people suffer encode white christian heri",,
"tweets_Msichana3","@lukeakehurst Do you have anything to say about #racism #Islamophobia proven to be rampant with right wing Labour Party senior staff?? #FordeReport found which is confirmed by your nonsensical rants that antisemitism is weaponised by the right. Can you sp","anything say prove rampant right wing labour party senior staff find confirm nonsensical rant antisemitism weaponised right sp",,
"tweets_Guru_gauravnder","@desigroot @rambthummala Stop acts of violence and terror in the name of Islam; stop hating Hindus, Jews, Christians and Buddhists and ' #Islamophobia too will cease. It's that easy.","stop act violence terror name islam stop hat hindus jew christian buddhist cease easy",,
"tweets_RaviSanatanIND","Most tolerant, peaceful religion is #Islam ,  If you don't agree then this will be #Islamophobia and you will be k!lled with 'Allah hu akbar' and 'sar tan se juda' slogans for #ProphetMuhammad . https://t.co/YMxCVpxHi1","tolerant peaceful religion dont agree klled allah hu akbar sar tan se juda slogan",,
"tweets_Javaherian0","As an Iranian immigrant who has grown up with fear due to Islam, #Islamophobia is my right. Everyone  must have #Islamophobia in the world. https://t.co/dNaLeUE6eU","iranian immigrant grow fear due islam right everyone must world",,
"tweets_BetrCutlerLoose","@JustinTrudeau comes out against Koran Believering Muslims.

#Islamophobia prudence. https://t.co/gJ7EVNm9QD https://t.co/RtPS37B2di","come koran believering muslim prudence",,
"tweets_machbeach","@_ekokuntadhi Model penista Al maidah 51 cebong bela nabi ? Pengajian di bubarkan waspada munafikun pasukan anti hijab , menusantarakan Islam #Islamophobia https://t.co/HegPP8mLIp","model penista al maidah 51 cebong bela nabi pengajian di bubarkan waspada munafikun pasukan anti hijab menusantarakan islam",,
"tweets_AdolfoSakuma","🐭DISNEY🐭ES CENSURADA EN MALASIA🐭 https://t.co/He6i5c10gK a través de @YouTube #ThorLoveAndThunder #ChrisHemsworth #MarvelStudios #Marvel #CENSURA #Malasia #DisneyPlus #Disney #disneypolitica #LGBTQ #LGBTQIA #islamofobia #Islamophobia","disneyes censurada en malasia travs de",,
"tweets_KrishChicago","A 24 year old attempts to kill #SalmanRushdie for an alleged #blasphemy 33 years ago. Nine years before he was born. That is what their ecosystem is. This is no #Islamophobia It is only reality #IslamoReality https://t.co/hNDcAJ4NqX","24 year old attempt kill allege 33 year ago nine year born ecosystem reality",,
"tweets_JezzabeauC","Don’t let right exploit Salman Rushdie stabbing to whip up #Islamophobia https://t.co/4hiYSmk3gF","dont let right exploit salman rushdie stab whip",,
"tweets_maulanadehlavi","प्रिय @shubhankrmishra तुम तो हर मुद्दे पर वीडियो बनाते हो इन पाकिस्तानी जासूसों पर भी बनाओ मगर याद रहे यह मामला #Islamophobia का नहीं है क्यूँकि इनके नाम नारायण लाल गदरी (27) और कुलदीप सिंह शेखावत (24) हैं 
चाहे @AmanChopra_ और @AMISHDEVGAN को कह दो https://t.co/VTlqIqwW10","27 24",,
"tweets_MarkHem81023068","@SyedMuneeb080 I accept Rushdie is a smug, arrogant, second-rate author who churns out meritless, populist garbage. But I would prefer followers of #Islam to regard the fatwa only as a symbolic indicator of Rushdie's irrelevance. #SalmanRushdie #SalmanRus","accept rushdie smug arrogant secondrate author churn meritless populist garbage would prefer follower regard fatwa symbolic indicator rushdie irrelevance",,
"tweets_meem_magazine","#India and #France expressed their opposition and anger at #UN General Assembly decision to declare March 15 as International Day Against #Islamophobia.

@UN 
#UNGA https://t.co/wdsaFsD1ZT","express opposition anger general assembly decision declare march 15 international day",,
"tweets_Aryavarta_","@ANI Some 'miscreants' also did this:
• Raided abottabad &amp; dumped Saudi engineer OBL's body in ocean
• Caught poor laborer ajmal kasab alive
• Bom.bed ISIS philanthropic chief
• K!lled Doctor al zawahiri

And now tore posters of #TipuSultan. T","miscreant also raid abottabad dump saudi engineer obls body ocean catch poor laborer ajmal kasab alive bomb isi philanthropic chief klled doctor al zawahiri tore poster",,
"tweets_WomenandNatSec","One man’s (very polite) fight against media #Islamophobia #UK https://t.co/j4f6PRRfvA","man polite fight medium",,
"tweets_Bhola28490841","23 years by Ali Dashti chapter: Hijrat ke bad (Reality of Riyasate Madina and Mohammed )
https://t.co/SAx4Cfdku6
#IslamicTerrorismInIndia #NupurSharma #PakistanZindabad #PakistanUnderFascism #islamophobia #Islam","23 year ali dashti chapter hijrat ke bad reality riyasate madina mohammed",,
"tweets_BHPanimalwatch","Here's an example of #Islamophobia disguised as pretzel. https://t.co/qynUnKfpm1","example disguise pretzel",,
"tweets_UstadDawah","Since yesterday, #Islam was trending in #UK with people openly expressing #Islamophobia, all because #Iran's #Shia cult gave fatwa on #Rushdie, rejected by 90% of #Muslims, then a Shia criminal stabbed him, still rejected by Muslims. Blame #Khomeini, #Hezbollah &amp; Iran, not Islam! https://t.co/JOt2wyhQxb","since yesterday trend people openly express cult give fatwa reject 90 shia criminal stabbed still reject muslim blame iran not islam",,
"tweets_its_Bulbul","When you mention phobia into discussion about something, you close the doors for discussion. #Islamophobia is being used as a term to shut down the voices who dare to speak against 
#IslamicTerrorism https://t.co/FhINt9apu0","mention phobia discussion something close door discussion use term shut voice dare speak",,
"tweets_KawajaJoe","Funny how people forget about Western #CancelCulture and it has nothing to do with #Islam. Yet they feel self righteous to lecture #Muslim nations about #FreedomOfSpeech . #SalmanRushdie attack should be condemned. Just keep your #Islamophobia to yourself.","funny people forget western nothing yet feel self righteous lecture nation attack condemn keep",,
"tweets_r_ta_3i_fi","#Dima_Sadek’s been threatened to rape and death by Islamists for just posting the picture of Khomeini and QSoleimani with the comment “satanic verses”. Stand against extremism. Support from Iran, @DimaSadek you’re not alone
#IamSalmanRushdie 
@AlinejadMasih 
#Islamophobia https://t.co/UVQ7XR8mIB","threatened rape death islamist post picture khomeini qsoleimani comment satanic verse stand extremism support iran youre not alone",,
"tweets_MuslimDiasporas","“The #Prevent duty is criminalising Muslims who seek mental health care: The anti-terrorism programme is having devastating consequences for Muslims and minority communities seeking services.” - #UK #Islamophobia #ReligiousProfiling #SurveillanceState  https://t.co/De50hB6HcP","duty criminalise muslim seek mental health care antiterrorism programme devastate consequence muslims minority community seek service",,
"tweets_con_thread","The #History of #Kerala in #India 
#Geography #ReligionOfPeace

#IslamicTerrorismInIndia #Islamophobia #IslamicTerrorismInIndia #Islamophobiainindia #Truth #Facts #Reality #Muslims

2/2 https://t.co/G7Ypa6IdYC",22,,
"tweets_con_thread","The #History of #Kerala in #India 
#Geography #ReligionOfPeace

#IslamicTerrorismInIndia #Islamophobia #IslamicTerrorismInIndia #Islamophobiainindia #Truth #Facts #Reality #Muslims 

1/2 https://t.co/BXgtx64IjH",12,,
"tweets_JeSuis4Peace","So @TimesNow is openly promoting #Islamophobia on live television? Hey @narendramodi get your  #India in order. Start taking interviews on other countries MSM cos you have a lot to answer for. Since 2014 you refuse to be interviewed, why? Gujarat riots?
Arrest #NupurSharma https://t.co/L6mz5ZKg4d","openly promote live television hey get order start take interviews country msm co lot answer since 2014 refuse interview gujarat riot arrest",,
"tweets_LeFlic17","The #SalmanRushdie affair explains ( perhaps justifies?) #Islamophobia in a nutshell. Topic for your show @TherealNihal ?","affair explain perhaps justifies nutshell topic show",,
"tweets_exola1485","@sjbestrtist @byunnba3k seems like your #Islamophobia is pretty serious https://t.co/6LzPCf4Zt1","seem like pretty serious",,
"tweets_machbeach","@_ekokuntadhi Waspada adu domba kaum #Islamophobia adu domba muslim ciri sekaum bela tervonis penista Al maidah 51, pembubar pengajian anti Arab , anti jilbab , penjaga gereja , doa bersama , klenik , aliran Nusantara . Membudayakan Islam .. pendukung kez","waspada adu domba kaum adu domba muslim ciri sekaum bela tervonis penista al maidah 51 pembubar pengajian anti arab anti jilbab penjaga gereja doa bersama klenik aliran nusantara membudayakan islam pendukung kez",,
"tweets_Katz4B","@iravatikulk @OpIndia_com They r trying to battle a new disease #Phobia of being Labeled 
Islamophobic

@USCIRF @UN_HRC @POTUS @StateIRF  and other Leaders of Free 🌎 Don’t Want Any Symptoms of #Islamophobia 
So Put Blinders on &amp; use Euphemism. 

","r try battle new disease label islamophobic leader free dont want symptom put blinder use euphemism",,
"tweets_TFHFoundation","@MariamVeiszadeh @chamas_zena Sorry you need to endure this. It's simple really. There are all types of people in every faith or ethnic group. #Islamophobia #prejudice","sorry need endure simple really types people every faith ethnic group",,
"tweets_IMSparklesx","@Eve_Barlow @AvivaKlompas Umm...didn't Ramadan end in May? Also, aren't you Jewish?  I don't just smell a flappy fish market I smell Islamophobia....enjoy your sushi... #EveBarlowIsAJoke #FlappyFishMarket #AmberTurd #Islamophobia #Palestine #racism","ummdidnt ramadan end may also arent jewish dont smell flappy fish market smell islamophobiaenjoy sushi",,
"tweets_maggini_19","Rose Webster ♀️ here. 

It's NOT #Islamophobia to disagree with 9-yr-olds being forced to marry their rapists; ♀️ lose 1/2 their inheritance; ♀️, #children &amp; #elderly being ENSLAVED.

Who are the #GoldDiggers again, @PierrePoilievre? 
#IStandWith30DruggedRapedStudents @WesternU. https://t.co/Tm9kXYW3Gb https://t.co/m7TfBUCSTF","rise webster not disagree 9yrolds forced marry rapist lose 12 inheritance enslave",,
"tweets_RuntimeEr","When you defend Islam while you are NOT knowing what exactly you are defending, someone will show you how wrong you have been! @jk_rowling 
Don't defend something just because it seems nice to defend
#Islamophobia 
#ReligionOfPeace 
#SalmanRushdie https://t.co/OEsfSkmJLW","defend islam not know exactly defend someone show wrong dont defend something seem nice defend",,
"tweets_lovepak75","salute to you mam you are fighting on Every forum against #Islamophobia https://t.co/CLPrdjAVWD","salute mam fight every forum",,
"tweets_Niiiiikkkoooo","@nexta_tv Children of terrorist ayatollahs live in America,While they kill Iranians because of their connection with the West. 
most Iranians hate Islam, but western media supports Islamists. 
They oppress people by labeling them as anti-Islamists and #Is","child terrorist ayatollah live americawhile kill iranians connection west iranian hate islam western medium support islamist oppress people label antiislamists",,
"tweets_zubayralikhan","""Islam"" is trending... The trending page is nothing but a giant, vile debauch of hate, ignorance, &amp; spew. Sifting through, one can't help but imagine the global outry—&amp; rightly so—if the same were being said about a certain other Abrahamic faith...

#Islam #Islamophobia https://t.co/crcwt7yGh9","islam trend trend page nothing giant vile debauch hate ignorance spew sift cant help imagine global outryrightly soif say certain abrahamic faith",,
"tweets_budiwa","""Right-wing Hindutva forces hv meshed facets of the replacement conspiracy with #Hindutva ideology to create sectarian politics, fan communal tensions, foster #Islamophobia &amp; generate an atmosphere of fearmongering among Hindus, with the intention of maintaining Hindu supremacy."" https://t.co/nURFFWTjZQ","rightwing hindutva force hv mesh facet replacement conspiracy ideology create sectarian politics fan communal tension foster generate atmosphere fearmongering among hindus intention maintain hindu supremacy",,
"tweets_SibAshraf","लगातार मुसलमानों का नाम इस्तेमाल करके एक समाज हमें बदनाम करने पे तुला है, अब यूपी के रामपुर मे IAS की तैयारी करने वाले अभिषेक प्रताप ने अपने ही घर में ISIS का धमकी भरा खत लिखा,

पूछने पर उसने बताया कि IAS बनने में सहानुभूति ले कर सफल होने केलिए ISIS का सहारा लिया।
#Islamophobia https://t.co/jzOJB5cunv","ias isi ia isi",,
"tweets_machbeach","Antek munafikun sekolam  bela tervonis Al maidah 51 , pembubar pengajian anti jilbab, anti arab , peras Pancasila . Waspada munafikun garda terdepan kaum anti #IslamKaffah Islam sunah  #Islamophobia Aliran Nusantara https://t.co/Q5l6ZEfynD https://t.co/JCYf2OaKZ4","antek munafikun sekolam bela tervonis al maidah 51 pembubar pengajian anti jilbab anti arab peras pancasila waspada munafikun garda terdepan kaum anti islam sunah aliran nusantara",,
"tweets_Banterman21","@GBNEWS And yet again having a negative opinion on a religion is described as racism. So called #Islamophobia is not racist, its anti religious belief.","yet negative opinion religion describe racism call not racist anti religious belief",,
"tweets_gudang_opini","HIJAB SEBAGAI IDENTITAS MUSLIMAH 
#Islamophobia #UngkapSkenarioLicikKM50 #KM50RekayasaPenguasa #KM50 #JokowiBebanRakyat 
https://t.co/KpYoKgbpHc","hijab sebagai identitas muslimah",,
"tweets_ccrebel1","@Comrade31506295 @SulemaniJalebi1 Yes I know, that's why this useless book cant be for all ages.. it comes from barbarians
2 days ago a guy made mentally unstable by Quran attacked Salman Rushdie, a Kashmiri Muslim now atheist n tried to murder him
How Re","yes know thats useless book cant age come barbarian 2 day ago guy make mentally unstable quran attack salman rushdie kashmiri muslim atheist n try murder",,
"tweets_Vedant46419336","@AlinejadMasih @khamenei_ir But there is #Islamophobia all around the world........","around world",,
"tweets_melanielazarow","Don’t let right exploit Salman #Rushdie stabbing to whip up #Islamophobia
The appalling stabbing of novelist Salman Rushdie in New York is certain to unleash a renewed tide of Islamophobia, whatever the details of his attacker. This reaction has to be opposed.","dont let right exploit salman stab whip appal stab novelist salman rushdie new york certain unleash renew tide islamophobia whatever detail attacker reaction oppose",,
"tweets_dibalikislam","HIJAB BUTUH DUKUNGAN, PERJUANGKANLAH! 
#DibalikIslam #Islam #Islamophobia #islamophobie #Muslim #Muslimah #MuslimArea #OspekFullSenyum #UngkapSkenarioLicikKM50 
https://t.co/zTmnDI5X2x","hijab butuh dukungan perjuangkanlah",,
"tweets_fvwl_22","🇩🇪 Islam, Religion des Friedens.
🇬🇧 Islam, religion of peace.
#SalmanRushdie #Islamophobia #Mohammed https://t.co/CXmnkKIFxh","islam religion de friedens islam religion peace",,
"tweets_heroridder","#asylum seekers should think... Why there is war in their country, Why there is no future or wealth... because of the #Islamophobia . The Islam is the sect of death and not for peace. Think about that 🤔. Islam is a fairy tale to create violence. For decade there is WAR. https://t.co/1UKWsnlMaB","seeker think war country future wealth islam sect death not peace think islam fairy tale create violence decade war",,
"tweets_AberdeenSwp","Don’t let right exploit Salman Rushdie stabbing to whip up Islamophobia #SalmanRushdie #Islamophobia  https://t.co/vVyWjFipcu","dont let right exploit salman rushdie stab whip islamophobia",,
"tweets_herecomessuper","@MichaelPascoe01 Now we can move on to the divisisive and incendiary propaganda the ABC spouts. #racism #ClimateCrisis #genderfluid #Islamophobia
#asylumseekers #CatholicChurch","move divisisive incendiary propaganda abc spout",,
"tweets_budiwa","Who is Yati Narsinghanand Saraswati, the priest behind the #Delhi Mahapanchayat hate speech? #India #BJP #Hindutva #Islamophobia https://t.co/D5jiqVsSM2","yati narsinghanand saraswati priest behind mahapanchayat hate speech",,
"tweets_tauheedraza4441","Mujhe aisa lag raha hai jo #antimuslim and #Islamophobia  ko support karta hai usko ye US and EU wale apna papa bana lete hai and unko noble bhi dete hai aise me samajh me aata hai ki ye bhi anti-muslim and Islamophobia se grust hai. #Islamophobia
@JAVED_Q1","mujhe aisa lag raha hai jo ko support karta hai usko ye u eu wale apna papa bana lete hai unko noble bhi dete hai aise samajh aata hai ki ye bhi antimuslim islamophobia se grust hai",,
"tweets_hitchfan1","There is no such thing as #Islamophobia #SalmanRushdie https://t.co/rQRjQ8HcZ9","thing",,
"tweets_dibalikislam","KEAMANAN DUNIA HANYA SEMENTARA 
#DibalikIslam #Muslim #Muslimah #MuslimArea #Islam #Islamophobia #islamophobie 
https://t.co/CMi7SbcxpA","keamanan dunia hanya sementara",,
"tweets_sunny_sarpanch","@KhaledBeydoun ""Satan's eye has been blinded.""

This is the front page of Iranian state newspaper Jam-e Jam which celebrates the blinding of  #SalmanRushdie after the attack launched by Khomeini’s fatwa,
#Islamophobia https://t.co/f6xQXgpt6f","satan eye blind front page iranian state newspaper jame jam celebrate blind attack launch khomeini fatwa",,
"tweets_VasShenoy","#Rushdie, #Bombay, a #fatwa and #Khomeini. Reflections on the brutal attack on @SalmanRushdie and #Islamophobia.

https://t.co/ZXtaXaspxE","reflection brutal attack",,
"tweets_lgbtq_save","@geertwilderspvv He is a fuc*in self proclaimed ""peaceful soul"" from fanatic #Pakistan and is associated with fanatic and fascist pakistani political figure @ImranKhanPTI @PTIofficial actually they raise false slogan of socalled #Islamophobia as a propaga","fucin self proclaim peaceful soul fanatic associate fanatic fascist pakistani political figure actually raise false slogan socalled propaga",,
"tweets_ShammerPrude","@ApostateRidvan @ApostateProphet @TwitterSupport @ApostateRidvan, You saying truth about islam, so you are Islamophob

#Truth = #Islamophobia https://t.co/UdnXyjljFw","say truth islam islamophob",,
"tweets_machbeach","Pada kumpul premier film teroris ?  kaum #Islamophobia https://t.co/y8MiIiZhbw","pada kumpul premier film teroris kaum",,
"tweets_machbeach","Lawan stempel teroris, radikal , anti kebhinakaan,pembubaran pengajian , anti jilbab , jenggot , daster upaya kaum  #Islamophobia https://t.co/oGsvlbUbAd https://t.co/LwYx0lv0EC","lawan stempel teroris radikal anti kebhinakaanpembubaran pengajian anti jilbab jenggot daster upaya kaum",,
"tweets_machbeach","@M45Broo_ Bersekutu dalam hal apa dik bong ? Adu domba Islam minjem Arab .. PKI 
#Islamophobia","bersekutu dalam hal apa dik bong adu domba islam minjem arab pki",,
"tweets_coldfish28","People love this kind of propaganda, and you being a journalist should have an unbiased and rational view point, instead you are spreading #Islamophobia for validation. I have lived my life as a Muslim woman without having any restrictions. Millions other do too. Balance it. https://t.co/SbvRdABxxp","people love kind propaganda journalist unbiased rational view point instead spread validation live life muslim woman without restriction million balance",,
"tweets_machbeach","Teroris adalah label kaum #Islamophobia https://t.co/qFcnsDv7J7 https://t.co/8GspgDCqWQ","teroris adalah label kaum",,
"tweets_yashbajj","This is an international problem. 

#Islamophobia isn’t really a phobia. It’s backed by evidence. Multiple times. Across the globe. 

This is not alright. @jk_rowling now feeling it herself. 

Reform Islam Now. There’s shouldn’t be two ways about it. https://t.co/TAPh2AGKBW","international problem isnt really phobia back evidence multiple time across globe not alright feel reform islam shouldnt two way",,
"tweets_SangramAnmol","This is not thread it is called #Islamophobia ..

And you know very well...thatwhy you never critsics Islam but hindu...you can do every time... https://t.co/RVWqC4K2Yf","not thread call know wellthatwhy never critsics islam hinduyou every time",,
"tweets_machbeach","@ChrisJ_2211 Teroris lebel kaum anti jilbab, sekaum penista Al maidah 51, intoleransi ..  #Islamophobia https://t.co/tc048CSmh7","teroris lebel kaum anti jilbab sekaum penista al maidah 51 intoleransi",,
"tweets_PS40144590","@jk_rowling @TwitterSupport Twitter will not come in the way of peaceful people carrying out their religious duties!They vehemently oppose #Islamophobia!","twitter not come way peaceful people carry religious dutiesthey vehemently oppose",,
"tweets_machbeach","Teroris , pembubaran pengajian , anti jilbab , toleransi , hak azasi , emansipasi lebel kaum #Islamophobia https://t.co/bPLwxFT0l7 https://t.co/PpZxTPUoPi","teroris pembubaran pengajian anti jilbab toleransi hak azasi emansipasi lebel kaum",,
"tweets_FoolishApathy","@FayizAKhan3 @UnSubtleDesi #YazidiGenocide #YazidiSlavery is done as per the guidelines

And complaining such brutal conduct is hatred= #Islamophobia 

Why... Because every such abuse is authorised by #God and #Faithful execute it

https://t.co/AcjPoCQY1E","per guideline complain brutal conduct hatred every abuse authorise execute",,
"tweets_Shoaib1459","Ridiculing ones belief and asking not be offended...

Why does he want to criticize what he doesn't follow .

He too is a stooge who used religion to get the attention
#SalmanRushdie
#Islamophobia","ridicule belief ask not offend want criticize doesnt follow stooge use religion get attention",,
"tweets_Insane218","#SalmanRushdie 
#PTSD, not #Islamophobia https://t.co/nvuKOIoRbE","not",,
"tweets_DeMOCKERYcy","@TarekFatah Stop making money by demonizing Islam. #Islamophobia will cease. It's that easy","stop make money demonize islam cease easy",,
