Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,comments
1775,1.14E+18,sndep24,1.57E+18,2022-09-10 07:30:14+00:00,"Many thanks to Kapil ji for exposing Kejriwal, both of them had lied to the people later.  Everyone is a lie, now people will also know.
#KapilExposesKejriwal",en,0,121,many thanks to kapil ji for exposing kejriwal both of them had lied to the people later everyone is lie now people will also know ,positive,,
1818,1.43E+18,jackey746,1.57E+18,2022-09-10 07:30:07+00:00,"Everyone is talking about this 
I support bjp party they are doing amazing work in country #KapilExposesKejriwal",en,0,1649,everyone is talking about this support bjp party they are doing amazing work in country ,positive,,
1825,1.45E+18,Aishwaryagosh,1.57E+18,2022-09-10 07:30:07+00:00,"Feel so thankful to kapil ji for exposing kejriwal. It is what needed the most. We are really happy to know this. 
.#KapilExposesKejriwal",en,0,1098,feel so thankful to kapil ji for exposing kejriwal it is what needed the most we are really happy to know this ,positive,,
1882,1.54E+18,visersingh,1.57E+18,2022-09-10 07:30:02+00:00,"hospital, a new stadium, a new flyover, which was laid during his government and inaugurated under his government. #KapilExposesKejriwal",en,0,261,hospital new stadium new flyover which wa laid during his government and inaugurated under his government ,positive,,
1907,1.55E+18,Zoyaaa_z5,1.57E+18,2022-09-10 07:30:00+00:00,Pay attention to this...I think this is the best news that you are waiting for the whole day #KapilExposesKejriwal,en,0,157,pay attention to this think this is the best news that you are waiting for the whole day ,positive,,
1917,1.56E+18,kritiixi7910,1.57E+18,2022-09-10 07:30:00+00:00,Happy to share this advantageous with you..You will be surprised by this..put your attention on this #KapilExposesKejriwal,en,0,115,happy to share this advantageous with you you will be surprised by this put your attention on this ,positive,,
1924,1.38E+18,VishGaming0547,1.57E+18,2022-09-10 07:29:42+00:00,"Gujarat is already developed don't make fake promises to the people
They are happy with the government
#KapilExposesKejriwal",en,0,1839,gujarat is already developed don make fake promise to the people they are happy with the government ,positive,,
1928,1.51E+18,Singh_S_neha,1.57E+18,2022-09-10 07:29:29+00:00,Good work of Kapil Mishra yo make him realise his place #KapilExposesKejriwal,en,0,1233,good work of kapil mishra yo make him realise his place ,positive,,
1944,1.49E+18,ChachaLehru4,1.57E+18,2022-09-10 07:22:23+00:00,Good Morning friends #KapilExposesKejriwal https://t.co/BzgPAZd2wj,en,0,2004,good morning friend URL ,positive,,
1958,1.35E+18,manjeet_dfoodie,1.57E+18,2022-09-10 07:13:13+00:00,What a lines ! very heart��?�?� touching Hindu Gods #morningmotivation #KapilExposesKejriwal #PatanjaliFoods50000Crore #Janaspandana https://t.co/PBvTi2S6nC,en,0,494,what line very heart touching hindu god URL ,positive,,
2014,1.44E+18,SunnySingh6262,1.57E+18,2022-09-10 06:45:47+00:00,"Full support 
@KapilMishra_IND

#KapilExposesKejriwal https://t.co/IMIPXMhX5Q",en,1,342,full support URL ,positive,,
2026,1.08E+18,VibhutiSinghIND,1.57E+18,2022-09-10 06:38:09+00:00,It�??s Started #KapilExposesKejriwal https://t.co/sM4ZeIWZd0,en,9,2482,it started URL ,positive,,
2033,1.54E+18,DainikSamachar5,1.57E+18,2022-09-10 06:33:49+00:00,"Retweet And Maximum Tweet 

#KapilExposesKejriwal 
#AyanMukerji #MouniRoy #RanbirKapoor #Shiva #AnuragKashyap #Alia #Bhatt
#BrahmastraReview #asiacup2022finalraasiacup #BoxOffice #KanganaRanaut
#KapilExposesKejriwal https://t.co/PY5fk1Z3fz",en,0,1175,retweet and maximum tweet URL ,positive,,
2044,1.40E+18,Amansingh7457,1.57E+18,2022-09-10 06:30:37+00:00,"Full support 
@iSinghApurva

#KapilExposesKejriwal https://t.co/ji6Y2FfwGF",en,1,4554,full support URL ,positive,,
2049,1.53E+18,DrAkash999,1.57E+18,2022-09-10 06:29:21+00:00,"He is educated, and dedicated to our country, who are you?@KapilMishra_IND
Kejriwal is the only one leader who is doing really goods for the people #KapilExposesKejriwal",en,0,109,he is educated and dedicated to our country who are you kejriwal is the only one leader who is doing really good for the people ,positive,,
2085,4021019052,ramahirBJP007,1.57E+18,2022-09-10 06:17:00+00:00,"Retweet And Maximum Tweet 
..
#KapilExposesKejriwal https://t.co/CuSta5gpoK",en,0,1793,retweet and maximum tweet URL ,positive,,
2158,1.29E+18,MoviePratap,1.57E+18,2022-09-10 06:03:20+00:00,"news is gaining everyone's attention it's good for being great
#KapilExposesKejriwal",en,0,1015,news is gaining everyone attention it good for being great ,positive,,
2177,1.53E+18,Vaishno8077,1.57E+18,2022-09-10 06:02:45+00:00,"down to many big fan the door during fasting iftar.
 #KapilExposesKejriwal",en,0,340,down to many big fan the door during fasting iftar ,positive,,
2209,1.24E+18,i_amdipu16,1.57E+18,2022-09-10 06:01:55+00:00,"I am with kapil in this work. Keep exposing on I am with you. 
#KapilExposesKejriwal",en,0,1042,am with kapil in this work keep exposing on am with you ,positive,,
2225,1.55E+18,Iampalakx01,1.57E+18,2022-09-10 06:01:30+00:00,Hello folks simply anticipate this helpful news today..you will be amazed in the wake of hearing this #KapilExposesKejriwal,en,0,362,hello folk simply anticipate this helpful news today you will be amazed in the wake of hearing this ,positive,,
2235,1.47E+18,Miss_Riyaaa,1.57E+18,2022-09-10 06:01:24+00:00,"So finally kejriwal's truth is in front of public I'm so happy to see this
#KapilExposesKejriwal",en,0,283,so finally kejriwal truth is in front of public so happy to see this ,positive,,
2244,1.56E+18,IamPoojaanx2,1.57E+18,2022-09-10 06:01:13+00:00,Seeing such information in the internet is truly a perfect thing .. actually quite thrilling news that I heard today #KapilExposesKejriwal,en,0,116,seeing such information in the internet is truly perfect thing actually quite thrilling news that heard today ,positive,,
2273,1.53E+18,abhioonu,1.57E+18,2022-09-10 06:00:45+00:00,"doing right girl prodigies so one.! Absolutely needed.
#KapilExposesKejriwal",en,0,374,doing right girl prodigy so one absolutely needed ,positive,,
2278,1.32E+18,Avnixxn4,1.57E+18,2022-09-10 06:00:40+00:00,It's really great to see doing them such things.. let's appreciate their efforts towards this #KapilExposesKejriwal,en,0,165,it really great to see doing them such thing let appreciate their effort towards this ,positive,,
2295,1.54E+18,000Rani,1.57E+18,2022-09-10 06:00:24+00:00,"Kapil doing right girl prodigies so one.! Absolutely needed.
#KapilExposesKejriwal",en,0,184,kapil doing right girl prodigy so one absolutely needed ,positive,,
2313,1.56E+18,Anushri12_,1.57E+18,2022-09-10 06:00:06+00:00,The big news is here and we are so happy for this #KapilExposesKejriwal,en,0,349,the big news is here and we are so happy for this ,positive,,
2347,1.56E+18,Ankitaaxn6,1.57E+18,2022-09-10 05:59:36+00:00,People were eagerly waiting for this helpful news and it is finally here..I figure they will sure support this  #KapilExposesKejriwal,en,0,151,people were eagerly waiting for this helpful news and it is finally here figure they will sure support this ,positive,,
2374,1.30E+18,Disha5757,1.57E+18,2022-09-10 05:59:15+00:00,doing raise and voices of development in Delhi. #KapilExposesKejriwal,en,0,260,doing raise and voice of development in delhi ,positive,,
2397,1.56E+18,kritiixi7910,1.57E+18,2022-09-10 05:59:00+00:00,Pay attention to this...I think this is the best news that you are waiting for the whole day #KapilExposesKejriwal,en,0,115,pay attention to this think this is the best news that you are waiting for the whole day ,positive,,
2401,1.54E+18,ChilipiChimtu5,1.57E+18,2022-09-10 05:58:56+00:00,#KapilExposesKejriwal this is the good work by the Kapil sir,en,0,675,this is the good work by the kapil sir ,positive,,
2404,7.41E+17,anandkalra69,1.57E+18,2022-09-10 05:58:55+00:00,"Retweet And Maximum Tweet 

#KapilExposesKejriwal https://t.co/eai2hRIqpV",en,2,34574,retweet and maximum tweet URL ,positive,,
2418,1.56E+18,Anuuux2s11,1.57E+18,2022-09-10 05:58:45+00:00,"I am just amazed after hearing this
Just go and check out this..you will also get it as a surprised news #KapilExposesKejriwal",en,0,132,am just amazed after hearing this just go and check out this you will also get it a surprised news ,positive,,
2429,1.56E+18,EishaThicc,1.57E+18,2022-09-10 05:58:39+00:00,"It should definitely must and should really have been done before only guys 
#KapilExposesKejriwal",en,0,397,it should definitely must and should really have been done before only guy ,positive,,
2437,1.56E+18,Abdulanshari111,1.57E+18,2022-09-10 05:58:36+00:00,"We hope everyone enjoy the real hero and he exposed big leader like Kejriwal it's great for us 
#KapilExposesKejriwal",en,0,140,we hope everyone enjoy the real hero and he exposed big leader like kejriwal it great for u ,positive,,
2451,1.44E+18,SantoshiMvLover,1.57E+18,2022-09-10 05:58:29+00:00,#KapilExposesKejriwal this is real side of AAP,en,0,1414,this is real side of aap ,positive,,
2478,1.51E+18,parul0722,1.57E+18,2022-09-10 05:58:16+00:00,"Kapil doing right one.! Absolutely needed.
#KapilExposesKejriwal",en,0,1271,kapil doing right one absolutely needed ,positive,,
2481,1.56E+18,DiyaaSnx313,1.57E+18,2022-09-10 05:58:15+00:00,I found it as a useful information so I am sharing this with you guys..look forward to it and give your opinion #KapilExposesKejriwal,en,0,126,found it a useful information so am sharing this with you guy look forward to it and give your opinion ,positive,,
2499,1.54E+18,Aryan2295,1.57E+18,2022-09-10 05:58:07+00:00,We need more people like kapil ji in our country #KapilExposesKejriwal,en,0,127,we need more people like kapil ji in our country ,positive,,
2510,1.55E+18,Prateek_Singh67,1.57E+18,2022-09-10 05:58:03+00:00,So now time to raise the voice all together #KapilExposesKejriwal,en,0,241,so now time to raise the voice all together ,positive,,
2538,1.51E+18,Rajib_iam_,1.57E+18,2022-09-10 05:57:50+00:00,"Everyone is very right and thank you kapil sir for exposing him
#KapilExposesKejriwal",en,0,185,everyone is very right and thank you kapil sir for exposing him ,positive,,
2539,1.52E+18,Sunilku58705103,1.57E+18,2022-09-10 05:57:50+00:00,"Kapil Mishra is a good leader and always raise his voice against this fake promises by Kejriwal 
#KapilExposesKejriwal",en,0,335,kapil mishra is good leader and always raise his voice against this fake promise by kejriwal ,positive,,
2542,1.53E+18,Sin_chi_,1.57E+18,2022-09-10 05:57:48+00:00,Much needed campaign thanks for this brilliant campaign #KapilExposesKejriwal,en,0,417,much needed campaign thanks for this brilliant campaign ,positive,,
2547,1.50E+18,Samiyra77,1.57E+18,2022-09-10 05:57:47+00:00,"This is something that people showing a lot of interest in on this topic must check this out
#KapilExposesKejriwal",en,0,150,this is something that people showing lot of interest in on this topic must check this out ,positive,,
2590,1.50E+18,comeonpant_12,1.57E+18,2022-09-10 05:57:30+00:00,"Kapil doing right one.! Absolutely needed.
#KapilExposesKejriwal",en,0,287,kapil doing right one absolutely needed ,positive,,
2596,1.53E+18,Savrav6D,1.57E+18,2022-09-10 05:57:27+00:00,"in is roaming on earth, today I have come to tell the truth about it: ~ Kapil Mishra #KapilExposesKejriwal",en,0,1014,in is roaming on earth today have come to tell the truth about it kapil mishra ,positive,,
2601,1.47E+18,longhairchoi,1.57E+18,2022-09-10 05:57:26+00:00,"#KapilExposesKejriwal
Kapil mishra is always work for hindus and for development",en,0,279,kapil mishra is always work for hindu and for development ,positive,,
2614,1.24E+18,TarakRajesh9,1.57E+18,2022-09-10 05:57:19+00:00,"Saved us from big scam it's great 

#KapilExposesKejriwal",en,0,2058,saved u from big scam it great ,positive,,
2616,1.53E+18,salmans_swag,1.57E+18,2022-09-10 05:57:18+00:00,"Delhi ke mukable Gujarat bahut agge hai guys development me 
#KapilExposesKejriwal",en,0,105,delhi ke mukable gujarat bahut agge hai guy development me ,positive,,
2627,1.55E+18,Payal_gupta78,1.57E+18,2022-09-10 05:57:12+00:00,I can't understand about there motive in under this #KapilExposesKejriwal,en,0,169,can understand about there motive in under this ,positive,,
2628,1.24E+18,TarakRajesh9,1.57E+18,2022-09-10 05:57:11+00:00,"His guts to expose this is great 

#KapilExposesKejriwal",en,0,2058,his gut to expose this is great ,positive,,
2645,1.46E+18,Dip_Si_,1.57E+18,2022-09-10 05:57:01+00:00,Thanks for this brilliant campaign it's time to support this #KapilExposesKejriwal,en,0,110,thanks for this brilliant campaign it time to support this ,positive,,
2709,1.54E+18,Surajkumar189,1.57E+18,2022-09-10 05:44:50+00:00,"Retweet And Maximum Tweet 

#KapilExposesKejriwal https://t.co/uigAtYggqC",en,1,2566,retweet and maximum tweet URL ,positive,,
2713,1.56E+18,FanShankhnaad,1.57E+18,2022-09-10 05:43:46+00:00,"Retweet And Maximum Tweet 

#KapilExposesKejriwal https://t.co/t6hI1oDEdm",en,21,330,retweet and maximum tweet URL ,positive,,
2725,1.32E+18,shawl_rohman5,1.57E+18,2022-09-10 05:35:01+00:00,"Wow such a disgusting thing let's raised voice.
#KapilExposesKejriwal",en,0,1056,wow such disgusting thing let raised voice ,positive,,
2758,607180431,santoshDfc,1.57E+18,2022-09-10 05:32:06+00:00,"#KapilExposesKejriwal
Glad to share about this news.. truth never hide from anyone",en,0,428,glad to share about this news truth never hide from anyone ,positive,,
2763,1.49E+18,Jaga_63,1.57E+18,2022-09-10 05:31:54+00:00,Check out this friends #KapilExposesKejriwal what a great exposed yaar,en,0,109,check out this friend what great exposed yaar ,positive,,
2765,1.55E+18,Bunny_Cult5,1.57E+18,2022-09-10 05:31:48+00:00,"#KapilExposesKejriwal
This is the glad to see this news.. everything is done truth exposed now",en,0,687,this is the glad to see this news everything is done truth exposed now ,positive,,
2778,1.33E+18,SouthInHindi,1.57E+18,2022-09-10 05:31:23+00:00,This is really important thing done by kapil #KapilExposesKejriwal what a great exposed yaar,en,0,115,this is really important thing done by kapil what great exposed yaar ,positive,,
2781,1.49E+18,Jadesh_jaga,1.57E+18,2022-09-10 05:31:20+00:00,"They done a great work for exposed him
#KapilExposesKejriwal",en,0,108,they done great work for exposed him ,positive,,
2790,1.40E+18,lovelytoofaan,1.57E+18,2022-09-10 05:31:08+00:00,We are so happy to know that Kejriwal is exposed now. #KapilExposesKejriwal,en,0,120,we are so happy to know that kejriwal is exposed now ,positive,,
2813,1.25E+18,Akkians_BT,1.57E+18,2022-09-10 05:30:46+00:00,"I really appreciate kapil ji for this. This fraud need to be exposed. 
#KapilExposesKejriwal",en,1,10533,really appreciate kapil ji for this this fraud need to be exposed ,positive,,
2821,1.56E+18,Nainaaxeo9,1.57E+18,2022-09-10 05:30:40+00:00,I am very surprised by this news and very excited to share this with you..for once must check out this #KapilExposesKejriwal,en,0,156,am very surprised by this news and very excited to share this with you for once must check out this ,positive,,
