videoID,textDisplay,textOriginal,authorDisplayName,authorChannelId,publishedAt,preprocessed_text,category,sub-category,comments
RU0x9m_a4IU,"Prasant have gone mad,,if yatra is starting from kanyakumari,,then how can congress skip tamil nadu and kerala,,,may be with help of Savarkar&#39;s bird","Prasant have gone mad,,if yatra is starting from kanyakumari,,then how can congress skip tamil nadu and kerala,,,may be with help of Savarkar's bird",Frank Watson,UCIJgF4cVr3HFYRojX2Vy8hA,2022-09-11T21:18:25Z,prasant have gone mad if yatra is starting from kanyakumari then how can congress skip tamil nadu and kerala may be with help of savarkar bird ,NEGATIVE,CRITICISM,
RU0x9m_a4IU,Gamand to ravan ka bhi nhi bacha tha bjp walo,Gamand to ravan ka bhi nhi bacha tha bjp walo,Rohit,UCiys74MBEwMYgPpmyhX2r2A,2022-09-11T08:59:42Z,gamand to ravan ka bhi nhi bacha tha bjp walo ,NEGATIVE,CRITICISM,
RU0x9m_a4IU,I support Rahul I support congress <br>Mind your own business MR par shant,"I support Rahul I support congress 
Mind your own business MR par shant",anita Vashisht,UCnOwIiDPc2J9OGcRdL8NZeg,2022-09-13T00:35:32Z,support rahul support congress mind your own business mr par shant ,NEGATIVE,CRITICISM,
RU0x9m_a4IU,prashant kishore nahi prashant pandey hai yeh jaati choopta haii,prashant kishore nahi prashant pandey hai yeh jaati choopta haii,avinash chowdhary,UC7l5yIXKoBkq7el3NXsGsFw,2022-09-11T03:45:56Z,prashant kishore nahi prashant pandey hai yeh jaati choopta haii ,NEGATIVE,CRITICISM,
RU0x9m_a4IU,Only BJP,Only BJP,Vivek Ogale,UC_FBnYQzG-oY2pCn3jMLq5A,2022-09-12T10:32:51Z,only bjp ,NEUTRAL,,
RU0x9m_a4IU,"Bhai, planning against modi will not work for 2024 as opposition lacks credibility. Bharat jodo yatraisgoing to bebig flop.","Bhai, planning against modi will not work for 2024 as opposition lacks credibility. Bharat jodo yatraisgoing to bebig flop.",anil kumar agarwal,UCBFEOlcN-GXlwLww8Ym4DIw,2022-09-11T03:18:20Z,bhai planning against modi will not work for 2024 a opposition lack credibility bharat jodo yatraisgoing to bebig flop ,NEGATIVE,CRITICISM,
giXaaHSoWGg,"Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. Indian people can&#39;t forget sacrifices made by your family.","Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. Indian people can't forget sacrifices made by your family.",ahamedkila,UCbeKlqQXPPKjL7NJD7MMpxw,2022-09-09T10:54:28Z,long live rahul gandhi may god protect you from harm bless you with knowledge and guide you the correct path to rule india wisely indian people can forget sacrifice made by your family ,POSITIVE,,
giXaaHSoWGg,RESPECT FOR RAHUL AND YATRIS,RESPECT FOR RAHUL AND YATRIS,Aryan Singh,UC6TgdWHAyUVF0ixvB2QIt_A,2022-09-09T09:43:42Z,respect for rahul and yatris ,POSITIVE,,
giXaaHSoWGg,At this juncture this yathra is very essential to pave path for the Unity and integrity of India since<br>Sanghis are posing danger to the unity and integrity of India .,"At this juncture this yathra is very essential to pave path for the Unity and integrity of India since
Sanghis are posing danger to the unity and integrity of India .",Jaganathan V,UC2sURQyAbvR-Ms-FHBZWs7A,2022-09-09T10:28:38Z,at this juncture this yathra is very essential to pave path for the unity and integrity of india since sanghis are posing danger to the unity and integrity of india ,POSITIVE,,
giXaaHSoWGg,DALAL DESH DROHI MEDIA! SHAME! <br>RAHUL &amp; YATRIS RESPECT,"DALAL DESH DROHI MEDIA! SHAME! 
RAHUL & YATRIS RESPECT",Aryan Singh,UC6TgdWHAyUVF0ixvB2QIt_A,2022-09-09T09:44:32Z,dalal desh drohi medium shame rahul yatris respect ,NEGATIVE,CRITICISM,
giXaaHSoWGg,Bharath Jodo yathra or Bharath thodo yathra 🙄,Bharath Jodo yathra or Bharath thodo yathra 🙄,Raj Kumar,UC09DHc_Nh_wwz0QeUwWT7nQ,2022-09-09T08:01:43Z,bharath jodo yathra or bharath thodo yathra ,NEGATIVE,CRITICISM,
giXaaHSoWGg,Big drama He is supporting of China and Pakistan is it Mr Papu,Big drama He is supporting of China and Pakistan is it Mr Papu,Prabhakara TN,UChtvvnVvhxcJ0t-XzpDebww,2022-09-09T09:44:54Z,big drama he is supporting of china and pakistan is it mr papu ,NEGATIVE,CRITICISM,
kCADpjswbdM,JOCKER RAHUL IN BHARAT JODO.,JOCKER RAHUL IN BHARAT JODO.,Jai Hind,UCS_NjlbwXIrikgz0OTGgxEw,2022-09-13T12:02:33Z,jocker rahul in bharat jodo ,NEUTRAL,,
kCADpjswbdM,where is congress out of kerala now 😂,where is congress out of kerala now 😂,Prajwal  122,UC8x1OnKZgV6rvFmz1EYw1Sg,2022-09-13T10:17:50Z,where is congress out of kerala now ,NEGATIVE,CRITICISM,
kCADpjswbdM,Indian national congress 🌹,Indian national congress 🌹,Martin Antony,UCmP4YMGnQz9AnPWxS3LMSeg,2022-09-13T09:44:53Z,indian national congress ,NEUTRAL,,
kCADpjswbdM,Atheyam congerss indiaill eavida ok bharikunnu a oru list tha udane rajasthan pogum athode munjum,Atheyam congerss indiaill eavida ok bharikunnu a oru list tha udane rajasthan pogum athode munjum,tettam,UCSYiNnGVwoyYBwETfxjkGzw,2022-09-13T08:52:35Z,atheyam conger indiaill eavida ok bharikunnu oru list tha udane rajasthan pogum athode munjum ,,,
kCADpjswbdM,fresh fresh,fresh fresh,jith nair,UCBnxZwqONXv1F3azaMXg_WQ,2022-09-13T09:01:19Z,fresh fresh ,NEUTRAL,,
kCADpjswbdM,Why is Rahul Gandhi doing Judo Yatra?<br><br>Jalal Tricolor:<br>To save India from BJP..<br><br>So is there a trip to BJP-ruled UP?<br><br>Jalal Tricolor:<br>There is..<br><br>how many days<br><br>Jalal Tricolor:<br>One day across the border<br><br>Through Gujarat?<br><br>Jalal tricolor<br>No..<br><br>Also in Madhya Pradesh?<br><br>Jalal Tricolor:<br>A day and a half..<br><br>Also in Kerala..?<br><br>Jalal Tricolor:<br>Nineteen days..<br><br>Kerala is ruled by BJP..?<br><br>Jalal Tricolor:<br>No.. Left Front..<br><br>And why this journey..?<br><br>Jalal Tricolor:<br>It is to defend BJP..<br><br>So BJP  Shouldn&#39;t the procession go through the ruling states?<br><br>Jalal Tricolor:<br>And then..<br><br>What then..?🙄<br><br>Jalal Tricolor:<br>If the march goes through BJP ruled states...😓😓<br><br>If you go..?<br><br>Jalal Trivarnam: All those in the march will join the BJP till the end of the march. 😬😬<br><br>Ah..<br>😁😆😂<br>Courtesy -sini,"Why is Rahul Gandhi doing Judo Yatra?

Jalal Tricolor:
To save India from BJP..

So is there a trip to BJP-ruled UP?

Jalal Tricolor:
There is..

how many days

Jalal Tricolor:
One day across the border

Through Gujarat?

Jalal tricolor
No..

Also in Madhya Pradesh?

Jalal Tricolor:
A day and a half..

Also in Kerala..?

Jalal Tricolor:
Nineteen days..

Kerala is ruled by BJP..?

Jalal Tricolor:
No.. Left Front..

And why this journey..?

Jalal Tricolor:
It is to defend BJP..

So BJP  Shouldn't the procession go through the ruling states?

Jalal Tricolor:
And then..

What then..?🙄

Jalal Tricolor:
If the march goes through BJP ruled states...😓😓

If you go..?

Jalal Trivarnam: All those in the march will join the BJP till the end of the march. 😬😬

Ah..
😁😆😂
Courtesy -sini",Rj,UC98hi5RDcRdnnYvull4Wp7Q,2022-09-13T08:52:33Z,why is rahul gandhi doing judo yatra jalal tricolor to save india from bjp so is there trip to bjp ruled up jalal tricolor there is how many day jalal tricolor one day across the border through gujarat jalal tricolor no also in madhya pradesh jalal tricolor day and half also in kerala jalal tricolor nineteen day kerala is ruled by bjp jalal tricolor no left front and why this journey jalal tricolor it is to defend bjp so bjp shouldn the procession go through the ruling state jalal tricolor and then what then jalal tricolor if the march go through bjp ruled state if you go jalal trivarnam all those in the march will join the bjp till the end of the march ah courtesy sini ,NEGATIVE,CRITICISM,
kCADpjswbdM,Munde munde...mati..evida no other dress..keep it..man..,Munde munde...mati..evida no other dress..keep it..man..,Ram Ram,UCHOi8pheZMg86h49sSeeitQ,2022-09-13T09:37:35Z,munde munde mati evida no other dress keep it man ,,,
kCADpjswbdM,Adutha troll udan prathikshikunu,Adutha troll udan prathikshikunu,Ruchi kootu,UCbNoA3P4nvUbokzm3NymcyQ,2022-09-13T09:19:47Z,adutha troll udan prathikshikunu ,,,
kCADpjswbdM,Ayoo pani pidikkum.  Pina kalyanam when.,Ayoo pani pidikkum.  Pina kalyanam when.,Prasanna Narayan,UCaru4a2YIp2405idH1ONS4w,2022-09-13T09:22:21Z,ayoo pani pidikkum pina kalyanam when ,,,
kCADpjswbdM,Ayyo.ithenthoru drama ada.ithodu koodi congress theerumo.congress indiail.evidunde.,Ayyo.ithenthoru drama ada.ithodu koodi congress theerumo.congress indiail.evidunde.,Rezwan Rajan,UCYTOo1cblD21bwPuLmu_khg,2022-09-13T09:05:22Z,ayyo ithenthoru drama ada ithodu koodi congress theerumo congress indiail evidunde ,,,
kCADpjswbdM,Cpm..not trust worthy,Cpm..not trust worthy,Abdul Hameed,UCAqRHN25W5gu4WknRpAG_mQ,2022-09-13T09:33:00Z,cpm not trust worthy ,NEGATIVE,CRITICISM,
kCADpjswbdM,Inc,Inc,shijin lal narippatta,UCstWbE7qdgturBNbQt3TONg,2022-09-13T08:59:38Z,inc ,NEUTRAL,,
kCADpjswbdM,M peditham vanda,M peditham vanda,Sunil Kumar,UCVFGShf1Uj6Qd2kMI2JslKA,2022-09-13T08:38:59Z,peditham vanda ,,,
kCADpjswbdM,Verum patti show 😂😂,Verum patti show 😂😂,Akashks Ks,UCSQS18lMWN0xd59pRrL1j6Q,2022-09-13T08:39:37Z,verum patti show ,,,
FP6GGcyVJS0,Congrats Beloved Rahul 💗.... taking more efforts for d sake of Our Great Nation,Congrats Beloved Rahul 💗.... taking more efforts for d sake of Our Great Nation,Sabiq Pullur,UC77CIMNS5eACZTtk9B_Ghsw,2022-09-11T06:45:16Z,congrats beloved rahul taking more effort for sake of our great nation ,POSITIVE,,
FP6GGcyVJS0,Congratulations to Ragulgi.,Congratulations to Ragulgi.,Sathia Narayanan,UCr_ux0NoH_qEPh46Wqzlovg,2022-09-11T07:25:13Z,congratulation to ragulgi ,POSITIVE,,
FP6GGcyVJS0,Good days will be back soon😍,Good days will be back soon😍,shafin mohammed,UCPCW3KysFkZfLsREq0RxN8g,2022-09-11T06:07:31Z,good day will be back soon ,POSITIVE,,
FP6GGcyVJS0,"Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. People can&#39;t forget sacrifices made by your family.","Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. People can't forget sacrifices made by your family.",ahamedkila,UCbeKlqQXPPKjL7NJD7MMpxw,2022-09-11T14:45:14Z,long live rahul gandhi may god protect you from harm bless you with knowledge and guide you the correct path to rule india wisely people can forget sacrifice made by your family ,POSITIVE,,
FP6GGcyVJS0,This unity should continue. Big salute to all the leaders and workers of congress.,This unity should continue. Big salute to all the leaders and workers of congress.,Jessy Raju,UC9lK1PZVVU2qTdiaYV0Igng,2022-09-11T08:15:52Z,this unity should continue big salute to all the leader and worker of congress ,POSITIVE,,
FP6GGcyVJS0,"Actually, this Yatra should have been done the other way round - from Kashmir to Kanyakumari. <br>This route from Kanyakumari to Kashmir (North,) is the direction taken by those who finally take sanyas in the Himalayas!","Actually, this Yatra should have been done the other way round - from Kashmir to Kanyakumari. 
This route from Kanyakumari to Kashmir (North,) is the direction taken by those who finally take sanyas in the Himalayas!",Joseph Zacharias,UC0XmYa2Zksl6AyBKTV80ObQ,2022-09-11T18:53:40Z,actually this yatra should have been done the other way round from kashmir to kanyakumari this route from kanyakumari to kashmir north is the direction taken by those who finally take sanyas in the himalaya ,NEUTRAL,,
FP6GGcyVJS0,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍👍,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍👍,Thambi nelloore,UCbxz5K3SnNIkiLcnvK-xXoQ,2022-09-12T10:50:10Z,india flow with rahul time ha come for the final great people participation save nation rally counting the cause of saving the nation what is spending is nothing ,POSITIVE,,
FP6GGcyVJS0,India is beautiful country to travel,India is beautiful country to travel,Saji Pulickal,UCVn2bIfDd32eUz_r2LKN_ug,2022-09-11T13:57:52Z,india is beautiful country to travel ,NEUTRAL,,
FP6GGcyVJS0,Rahul ji yadra currently in Kerala..... This yadra will get great impact in indian politics..... All the best  !! 👍👍👍👍👍,Rahul ji yadra currently in Kerala..... This yadra will get great impact in indian politics..... All the best  !! 👍👍👍👍👍,UDAYASURIAN PANCHAVARNAM,UCjDFGKRN9E-BECQEao8EJDw,2022-09-11T15:30:32Z,rahul ji yadra currently in kerala this yadra will get great impact in indian politics all the best ,POSITIVE,,
FP6GGcyVJS0,Very good,Very good,Cinze Jose,UCv6oI2qH_pVnd0sUxkJzQtQ,2022-09-11T06:13:43Z,very good ,POSITIVE,,
FP6GGcyVJS0,Spirit of Youth,Spirit of Youth,Sukhino,UCc189awgxcJgt_KFAshsZig,2022-09-11T06:47:01Z,spirit of youth ,POSITIVE,,
FP6GGcyVJS0,BJP YE THOPIKKAN PAPPU<br>MODI JI ONNU THUMMUYA THEERUM CONGRESS,"BJP YE THOPIKKAN PAPPU
MODI JI ONNU THUMMUYA THEERUM CONGRESS",The citizen,UCfZ1KjRUHgmd3gMiOB24KRw,2022-09-11T08:00:04Z,bjp ye thopikkan pappu modi ji onnu thummuya theerum congress ,,,
FP6GGcyVJS0,BRING BACK BALLOT VOTTING SYSTEM.  SAY NO TO EVM.,BRING BACK BALLOT VOTTING SYSTEM.  SAY NO TO EVM.,RAJU M. GEORGE,UC3AptxCZIx20BIfWIpeNleQ,2022-09-11T06:31:28Z,bring back ballot votting system say no to evm ,NEGATIVE,CRITICISM,
FP6GGcyVJS0,Jai Congress,Jai Congress,Ajmal Aju,UCfoYJdiU4SF0J4jA4fNW2VA,2022-09-11T06:29:37Z,jai congress ,POSITIVE,,
FP6GGcyVJS0,Wish u a happy morning walk,Wish u a happy morning walk,Subin Thomas,UCl_iK_mtbgctGOZgCZ5ZKnQ,2022-09-11T05:52:17Z,wish happy morning walk ,POSITIVE,,
FP6GGcyVJS0,"Daivamea oppam undaakanea indiayude chithanyamanu congress,,,,🙏","Daivamea oppam undaakanea indiayude chithanyamanu congress,,,,🙏",Pradeep Kumar P T,UCRj7XQfcYqXHt6g6dyHmQKA,2022-09-11T05:59:00Z,daivamea oppam undaakanea indiayude chithanyamanu congress ,,,
FP6GGcyVJS0,Impartial reporting..I love it,Impartial reporting..I love it,Sukhino,UCc189awgxcJgt_KFAshsZig,2022-09-11T06:46:34Z,impartial reporting love it ,POSITIVE,,
FP6GGcyVJS0,Support congress,Support congress,Joy,UCXuagA1h6UDhT7k1v4wyCRA,2022-09-11T08:33:47Z,support congress ,NEUTRAL,,
FP6GGcyVJS0,ithra support ulla kerlathil polm thirichu varan pattateh iverendeyyan,ithra support ulla kerlathil polm thirichu varan pattateh iverendeyyan,Sam sp,UCugXjN7QkT_OmGuueZLZObw,2022-09-11T07:46:30Z,ithra support ulla kerlathil polm thirichu varan pattateh iverendeyyan ,,,
S1n_RfpaWVI,Rahul Gandhi is definitely the future of India!  This clip reminded me of our freedom fighters who fought for our independence.  Narendra Modi has not even given us a press conference in the past 8 years or even done anything close to what Rahul Gandhi has done today! RG 😍🔥🇮🇳😍,Rahul Gandhi is definitely the future of India!  This clip reminded me of our freedom fighters who fought for our independence.  Narendra Modi has not even given us a press conference in the past 8 years or even done anything close to what Rahul Gandhi has done today! RG 😍🔥🇮🇳😍,ANSAR. KP Ansar,UC-ag7lYjiOOJpvlbhPwMANg,2022-09-12T12:48:55Z,rahul gandhi is definitely the future of india this clip reminded me of our freedom fighter who fought for our independence narendra modi ha not even given u press conference in the past year or even done anything close to what rahul gandhi ha done today rg ,POSITIVE,,
S1n_RfpaWVI,Rahul gandhi is the honest and educated leader ......we all should support a leader who is educated and honest ......,Rahul gandhi is the honest and educated leader ......we all should support a leader who is educated and honest ......,Ravi Kumar,UCpSs_eyf7wuMRMu43TxcFKw,2022-09-12T11:07:25Z,rahul gandhi is the honest and educated leader we all should support leader who is educated and honest ,POSITIVE,,
S1n_RfpaWVI,"All the best for the yatra. Love is Divine and love wins all. Rahul Gandhi is the most lovable youth of India and other countries. His humility endears everyone. He carries the gene of the greatest leaders of the country, Nehru,  Indira Gandhi, and Rajiv Gandhi who all sacrificed their lives for the country. At the end of the yatra, the people of entire country will walk along with him and follow him. All the political parties should remember the panchathantra story &#39;four bulls and a lion&#39;. Will they?! Unity is the strength.","All the best for the yatra. Love is Divine and love wins all. Rahul Gandhi is the most lovable youth of India and other countries. His humility endears everyone. He carries the gene of the greatest leaders of the country, Nehru,  Indira Gandhi, and Rajiv Gandhi who all sacrificed their lives for the country. At the end of the yatra, the people of entire country will walk along with him and follow him. All the political parties should remember the panchathantra story 'four bulls and a lion'. Will they?! Unity is the strength.",Pranav Sai,UCTxHQN5U4z-Be6tVPjIrCTw,2022-09-11T16:41:34Z,all the best for the yatra love is divine and love win all rahul gandhi is the most lovable youth of india and other country his humility endears everyone he carry the gene of the greatest leader of the country nehru indira gandhi and rajiv gandhi who all sacrificed their life for the country at the end of the yatra the people of entire country will walk along with him and follow him all the political party should remember the panchathantra story four bull and lion will they unity is the strength ,POSITIVE,,
S1n_RfpaWVI,"Yes Sir, RaGa looks like Aam Aadmi, &#39;But From Spain&#39; and not our beloved land. Congress Jhumla Factory has taken lead over BJP. Great amusement on cards for the next 150 Days.","Yes Sir, RaGa looks like Aam Aadmi, 'But From Spain' and not our beloved land. Congress Jhumla Factory has taken lead over BJP. Great amusement on cards for the next 150 Days.",ajit sanghi,UCbYQj4SAevNtpivQ5_6i-zw,2022-09-12T02:32:28Z,yes sir raga look like aam aadmi but from spain and not our beloved land congress jhumla factory ha taken lead over bjp great amusement on card for the next 150 day ,NEGATIVE,CRITICISM,
S1n_RfpaWVI,Great work congress eshme congress ko faida hai. Nuksan BJP godi media ka hi hai.desh janta mahangai se tarst hai godi media desh thoda me west hai.,Great work congress eshme congress ko faida hai. Nuksan BJP godi media ka hi hai.desh janta mahangai se tarst hai godi media desh thoda me west hai.,Santosh Dandge,UCi7HSexi4zfYxaQj_r9b8Tg,2022-09-11T14:10:13Z,great work congress eshme congress ko faida hai nuksan bjp godi medium ka hi hai desh janta mahangai se tarst hai godi medium desh thoda me west hai ,,,DOUBT
S1n_RfpaWVI,NO VOTE <br>MODI 420,"NO VOTE 
MODI 420",Pradip Ghosh,UCZegw5g-d2dMXyEkYRjSR9w,2022-09-11T12:46:16Z,no vote modi 420 ,NEGATIVE,CRITICISM,
48FsZqIoENI,JAI HO..RAHULJI! JAI HO BHARATH JODO YAATHRA! JAI HO CONGRESS!,JAI HO..RAHULJI! JAI HO BHARATH JODO YAATHRA! JAI HO CONGRESS!,Rajan Varghese,UCz5JUbve0mqQmZPBxzopiuw,2022-09-12T12:30:48Z,jai ho rahulji jai ho bharath jodo yaathra jai ho congress ,POSITIVE,,
48FsZqIoENI,Seve India 😔,Seve India 😔,MJ PREDATOR™,UCOGFs3ytkg9zjjlwgaENf8w,2022-09-12T14:30:23Z,seve india ,NEUTRAL,,
48FsZqIoENI,ee suport BJP ku swapnathil polumilla,ee suport BJP ku swapnathil polumilla,Sreekumar Velupillai,UCXzCJyypmPiJ-FWfidIXXtw,2022-09-10T15:09:30Z,ee suport bjp ku swapnathil polumilla ,,,
48FsZqIoENI,Malayalees please make him waynadu President again and be happy .<br>We don&#39;t want this joker,"Malayalees please make him waynadu President again and be happy .
We don't want this joker",Kallis,UC9O1aZA-Fwba5z6etaEbS5w,2022-09-11T15:06:50Z,malayalees please make him waynadu president again and be happy we don want this joker ,NEGATIVE,CRITICISM,
48FsZqIoENI,He is creats a lot of traffic jam ...meet random people and then what ..... understanding people&#39;s problem is one thing....but taking action only a true leader can do... Ruhul Gandhi must be a good human being but not a national leader.he must admit it and do something different in his life other than politics.,He is creats a lot of traffic jam ...meet random people and then what ..... understanding people's problem is one thing....but taking action only a true leader can do... Ruhul Gandhi must be a good human being but not a national leader.he must admit it and do something different in his life other than politics.,VKH( vogt koyanagi harada syndrome),UC4uiH353dECd1tRNPD8Mihw,2022-09-12T13:23:07Z,he is creats lot of traffic jam meet random people and then what understanding people problem is one thing but taking action only true leader can do ruhul gandhi must be good human being but not national leader he must admit it and do something different in his life other than politics ,NEGATIVE,CRITICISM,
w6ptJ3YX2Go,Thanks to the channel ! I must admire and salute the mother of this man who brought him up with pure Indian culture and love for his country . Well done Rahul !,Thanks to the channel ! I must admire and salute the mother of this man who brought him up with pure Indian culture and love for his country . Well done Rahul !,Santa Mukhopadhyay,UCElcV2VlUwriCyQoUX-BLvQ,2022-09-10T19:19:51Z,thanks to the channel must admire and salute the mother of this man who brought him up with pure indian culture and love for his country well done rahul ,POSITIVE,,
w6ptJ3YX2Go,3750km from Kanyakumari to Kashmir Rahul ji yatra a great sacrifice with all pain and suffering...just for all people unity and harmony... something everyone appreciate,3750km from Kanyakumari to Kashmir Rahul ji yatra a great sacrifice with all pain and suffering...just for all people unity and harmony... something everyone appreciate,Christopher Thangiah,UCdesexbDCcROyMAQIIOlIeA,2022-09-10T09:06:33Z,3750km from kanyakumari to kashmir rahul ji yatra great sacrifice with all pain and suffering just for all people unity and harmony something everyone appreciate ,POSITIVE,,
w6ptJ3YX2Go,"Great Rahul ji , India is with you, we are with you","Great Rahul ji , India is with you, we are with you",Vipin Toor,UC6Z7Wd8nhjujLNuoWxpRMLw,2022-09-10T10:26:56Z,great rahul ji india is with you we are with you ,POSITIVE,,
w6ptJ3YX2Go,Great people participation. Save Nation rally 👍👍👍India flows with Rahul. Time has come for the finals.. 👍👍👍,Great people participation. Save Nation rally 👍👍👍India flows with Rahul. Time has come for the finals.. 👍👍👍,Thambi nelloore,UCbxz5K3SnNIkiLcnvK-xXoQ,2022-09-10T10:19:25Z,great people participation save nation rally india flow with rahul time ha come for the final ,POSITIVE,,
w6ptJ3YX2Go,"The problem with Rahul is that he is not keen on power but all people with him as leaders including G23, all wants quick power.<br>To rebuild a new system around is nit allowed by the power hungry.<br>It is bettef for him after this Yatra to build a new movement with lot of young and powerful blood, who will sacrificily work for the party.","The problem with Rahul is that he is not keen on power but all people with him as leaders including G23, all wants quick power.
To rebuild a new system around is nit allowed by the power hungry.
It is bettef for him after this Yatra to build a new movement with lot of young and powerful blood, who will sacrificily work for the party.",Thambi nelloore,UCbxz5K3SnNIkiLcnvK-xXoQ,2022-09-10T10:19:36Z,the problem with rahul is that he is not keen on power but all people with him a leader including g23 all want quick power to rebuild new system around is nit allowed by the power hungry it is bettef for him after this yatra to build new movement with lot of young and powerful blood who will sacrificily work for the party ,NEGATIVE,CRITICISM,
w6ptJ3YX2Go,Jay Congress Party Madi Chale Mr Rahul Gandhi Jindabad Next Prime Minister of India,Jay Congress Party Madi Chale Mr Rahul Gandhi Jindabad Next Prime Minister of India,Rajendra Rajput,UC0Qil8VkEQp5SElj2BQUYcw,2022-09-10T10:31:41Z,jay congress party madi chale mr rahul gandhi jindabad next prime minister of india ,POSITIVE,,
w6ptJ3YX2Go,Rahulji the Great,Rahulji the Great,mini george,UCa-Jz-JNh0FQhzUPjxkLJYQ,2022-09-10T09:33:27Z,rahulji the great ,POSITIVE,,
w6ptJ3YX2Go,All the best Rahul ji,All the best Rahul ji,Mubarah Basha,UC_IDZlf9e6wcum4pnazpAWg,2022-09-10T14:20:41Z,all the best rahul ji ,POSITIVE,,
w6ptJ3YX2Go,Super,Super,Bibhishan Pratap,UCG1kOLWIVdv18WwMPuaRNWA,2022-09-10T09:42:35Z,super ,POSITIVE,,
w6ptJ3YX2Go,Indian youth with RAGA,Indian youth with RAGA,Joy Lobo Mechanical,UCuVITRApEuF5erUgiBUkfzg,2022-09-10T11:21:14Z,indian youth with raga ,POSITIVE,,
w6ptJ3YX2Go,Godimeadia to diverting  Hindu muslim to care<br>2nd matter is godimeadias to asking  who is pm??now abp to started  to survey <br>Now godi media  and bjp Dailly  press meeting on rally of rahujee <br>Godimeadias to afraid  rahujee rally,"Godimeadia to diverting  Hindu muslim to care
2nd matter is godimeadias to asking  who is pm??now abp to started  to survey 
Now godi media  and bjp Dailly  press meeting on rally of rahujee 
Godimeadias to afraid  rahujee rally",Shaji Cm,UCHssnSo9cKLVO5dWu-VaPqw,2022-09-10T12:31:24Z,godimeadia to diverting hindu muslim to care 2nd matter is godimeadias to asking who is pm now abp to started to survey now godi medium and bjp dailly press meeting on rally of rahujee godimeadias to afraid rahujee rally ,NEGATIVE,CRITICISM,
w6ptJ3YX2Go,"Rahul Gandhi(fake) should remove his cloth like Gandhiji(original)   to get some attention  from public, then he may  get elected from Hindi  belt, next time at least...forget about PM chair,  which is book ed for next 25years by RSS.","Rahul Gandhi(fake) should remove his cloth like Gandhiji(original)   to get some attention  from public, then he may  get elected from Hindi  belt, next time at least...forget about PM chair,  which is book ed for next 25years by RSS.",M Nair,UCui2iZYnC_Vm_oP-odAP3Uw,2022-09-10T11:38:36Z,rahul gandhi fake should remove his cloth like gandhiji original to get some attention from public then he may get elected from hindi belt next time at least forget about pm chair which is book ed for next 25years by r ,NEGATIVE,CRITICISM,
KaGuGX7XWsw,"No one imagined this Bharath Jodo Yatra such huge successfully making it possible, very well doing it Congress party!All the very best 👌👍","No one imagined this Bharath Jodo Yatra such huge successfully making it possible, very well doing it Congress party!All the very best 👌👍",ruhi kokati,UCN5zDNh90N2dn-3XvPpBD5g,2022-09-09T12:03:09Z,no one imagined this bharath jodo yatra such huge successfully making it possible very well doing it congress party all the very best ,POSITIVE,,
KaGuGX7XWsw,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍👍..,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍👍..,Thambi nelloore,UCbxz5K3SnNIkiLcnvK-xXoQ,2022-09-14T11:43:21Z,india flow with rahul time ha come for the final great people participation save nation rally counting the cause of saving the nation what is spending is nothing ,POSITIVE,,
KaGuGX7XWsw,RAHUL   GANDHI   JINDABAD. <br>...,"RAHUL   GANDHI   JINDABAD. 
...",nr bhati,UCrLWR04X79ca5SkeKEaOk_Q,2022-09-09T10:28:38Z,rahul gandhi jindabad ,POSITIVE,,
KaGuGX7XWsw,Rahul Gandhi😍<br><br>The next prime minister 👑,"Rahul Gandhi😍

The next prime minister 👑",Su Hail,UC9F0bbR4DTLLBTEVV_Fc0Jw,2022-09-09T14:21:07Z,rahul gandhi the next prime minister ,POSITIVE,,
KaGuGX7XWsw,Rahul Gandhi is an honest man and he is most Dianamic person,Rahul Gandhi is an honest man and he is most Dianamic person,Parween Khan,UCf5ETlVDVk8NEaSijvwUkYA,2022-09-09T17:43:37Z,rahul gandhi is an honest man and he is most dianamic person ,POSITIVE,,
KaGuGX7XWsw,Thanks for the media coverage,Thanks for the media coverage,Earth Biology gunjan sir,UCXPB35o26_Xi6W_3VMbKLPg,2022-09-09T16:05:03Z,thanks for the medium coverage ,POSITIVE,,
