Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,
18192,231858784,vikaspathak76,1.57E+18,2022-09-12 09:30:46+00:00,"Interestingly, #BharatJodoYatra of #RahulGandhi will spend 19 days in #Kerala and just two days in UP.
It seems more keen to take on #PinarayiVijayan than #YogiAdityanath.",en,0,2686,interestingly of will spend 19 day in and just two day in up it seems more keen to take on than ,,,
18195,1.40E+18,ShreeZunjarrao,1.57E+18,2022-09-12 09:30:30+00:00,"Shameless Smriti Irani Spreading Fake news Of Rahul Gandhi. I am sad to see these types of People's are Union Ministers of India. 
#BharatJodoYatra 
#RahulGandhi 
#RahulNa8Vachan 
#Congress
#BharatJodoBegins 
#smritiirani 
#BJP 
#BJPFailsIndia https://t.co/XGaPuPv1U2",en,0,70,shameless smriti irani spreading fake news of rahul gandhi am sad to see these type of people are union minister of india URL ,,,
18200,1.52E+18,mithandir68,1.57E+18,2022-09-12 09:30:06+00:00,@Radhika_Khera @smritiirani Watching her body language and pupil dilation she is into cronic anxiety. Most probably running out of lies is more worrying  then finding issues with this pious #BharatJodoYatra,en,0,73,watching her body language and pupil dilation she is into cronic anxiety most probably running out of lie is more worrying then finding issue with this pious ,,,
18204,22763833,Outlookindia,1.57E+18,2022-09-12 09:30:00+00:00,"With #RahulGandhi along with several #Congress leaders embarking on a 3,570-km Kanyakumari to Kashmir #BharatJodoYatra, here is a look at some key yatras undertaken in #independent India.

Read more at:

https://t.co/neaMxpmh4Z",en,0,239028,with along with several leader embarking on 570 km kanyakumari to kashmir here is look at some key yatras undertaken in india read more at URL ,,,
18209,1641272641,ps181222,1.57E+18,2022-09-12 09:29:54+00:00,Dim wit Patra is threatening Congress that if they don’t take down a picture then BJP will resort to violence to disrupt the country. Someone plz tell Dim Wit that threatening to commit violence is a punishable crime. #Sambitpatra #BharatJodoYatra https://t.co/53j1smhezP,en,0,681,dim wit patra is threatening congress that if they don take down picture then bjp will resort to violence to disrupt the country someone plz tell dim wit that threatening to commit violence is punishable crime URL ,,,
18214,1.36E+18,u7YNuk0qF1jFTJa,1.57E+18,2022-09-12 09:29:31+00:00,@Rahul Gandhi resumes #BharatJodoYatra from #Vellayani Junction in #Thir... https://t.co/ssqq76WwNe via @YouTube,en,0,871,gandhi resume from junction in URL via ,,,
18216,122410181,SureshSGupta,1.57E+18,2022-09-12 09:29:18+00:00,"@sanket ji , it’s very appropriate, what BJP is done to democracy and economy we all have witnessed past 8 years #BharatJodoYatra will change the draconian narrative of BJP forever.. https://t.co/y77QvtI5OD",en,0,3165,ji it very appropriate what bjp is done to democracy and economy we all have witnessed past year will change the draconian narrative of bjp forever URL ,,,
18218,1.05E+18,SevadalKL,1.57E+18,2022-09-12 09:29:10+00:00,"#IndiaPOLICYfoundation led by  ( now aap  ) leaders conspired with the sang and BJP to topple the UPA 2 , says bjp Raj Sabha MP . AAP = BJP 
#BharatJodoYatra https://t.co/jC5MRluQPt",en,1,6499,led by now aap leader conspired with the sang and bjp to topple the upa say bjp raj sabha mp aap bjp URL ,,,
18224,239490405,GutsyIndian,1.57E+18,2022-09-12 09:28:37+00:00,Comgress is running #BharatJalaoYatra in the name of #BharatJodoYatra ? https://t.co/N9W1SwJQhc,en,0,192,comgress is running in the name of URL ,,,
18225,109850876,gkzhimomi,1.57E+18,2022-09-12 09:28:36+00:00,"Commies have finally woken up. 

#BharatJodoYatra is fishing out facilitators of fascist forces too. https://t.co/fU2A6q0nN4",en,1,3886,commie have finally woken up is fishing out facilitator of fascist force too URL ,,,
18231,3006989562,JantaKaReporter,1.57E+18,2022-09-12 09:28:04+00:00,Congress releases Rahul Gandhi's video to fact-check Smriti Irani on 'lies &amp, propaganda' #BharatJodoYatra #smritiirani #RahulGandhi https://t.co/hIGoHIgre9,en,0,166527,congress release rahul gandhi video to fact check smriti irani on lie amp propaganda URL ,,
18242,1.43E+18,Mohan08417213,1.57E+18,2022-09-12 09:27:02+00:00,"@RSSorg  had been traitors, 
No credible leader with them to wash their paap. 
Hate terror r their mantra. 
They killed Indian soul, the Mahathma, now that terrorist has been glorified by them. 
#BharatJodoYatra success has shattered them, nothing else. h",en,0,163,had been traitor no credible leader with them to wash their paap hate terror their mantra they killed indian soul the mahathma now that terrorist ha been glorified by them success ha shattered them nothing else URL URL ,,,
18248,7.11E+17,SharathINC,1.57E+18,2022-09-12 09:26:44+00:00,"Johny Johny Yes Papa
Telling Lies ,🤫 No PAPA
Open Your Eyes 👁️👁️ YES PAPA ....
#BharatJodoYatra @IYC @SpiritOfCongres @INCTelangana https://t.co/5TEQRzqpxx",en,0,394,johny johny yes papa telling lie no papa open your eye yes papa URL ,,,
18254,8.39E+17,_imperfect_vinu,1.57E+18,2022-09-12 09:26:19+00:00,"Congress is solely responsible for this...it has been biggest tool for congress to devide people on communal line to win an election.
@RahulGandhi You can patch up all the negative forces of India but you can't win 2024.
#BharatJodoYatra https://t.co/BmORyVnO2e",en,0,83,congress is solely responsible for this it ha been biggest tool for congress to devide people on communal line to win an election you can patch up all the negative force of india but you can win 2024 URL ,,,
18261,2879722351,cchandramouli1,1.57E+18,2022-09-12 09:25:47+00:00,"Is that why @RahulGandhi doesn't dare 2lead @INCIndia party from d front? Its TRUE COWARD CHARACTER is out &amp;open in TODAY'S TWEET. 
The #Congress has, since @narendramodi's arrival in 2014 at d @PMOIndia, reduced itself into a herd, scared of d🔥@RSSorg knickers! #BharatJodoYatra https://t.co/j4PQEB9NZx",en,0,331,is that why doesn dare 2lead party from front it true coward character is out amp open in today tweet the ha since arrival in 2014 at reduced itself into herd scared of knickers URL ,,,
18264,9.40E+17,AliKPCC,1.57E+18,2022-09-12 09:25:37+00:00,This is not yatra for Congress leaders &amp, cadres. it is an initiative by Congress to bring sanity and shift focus from Hindu Muslim to real issues cadres from all political parties can join who believes in constitution #BharatJodoYatra https://t.co/1LJpJE4Mye,en,0,3400,this is not yatra for congress leader amp cadre it is an initiative by congress to bring sanity and shift focus from hindu muslim to real issue cadre from all political party can join who belief in constitution URL ,,
18266,102041182,naush124,1.57E+18,2022-09-12 09:25:25+00:00,"Thank you @BJP4India &amp; @BJP4TamilNadu for your extensive coverage of #BharatJodoYatra led by our unparalleled leader Shri @RahulGandhi ji. In my personal capacity as the State Gen Secy of SM &amp; IT Dept &amp; on behalf of my colleagues, I request you to continue it with more enthusiasm",en,0,1797,thank you amp for your extensive coverage of led by our unparalleled leader shri ji in my personal capacity a the state gen secy of sm amp it dept amp on behalf of my colleague request you to continue it with more enthusiasm ,,,
18268,1.30E+18,ajx03169395,1.57E+18,2022-09-12 09:25:22+00:00,"The way these folks lie, they absolutely got no shame unfortunately.. https://t.co/Hmt6pgXiuP #BharatJodoYatra #bjpmukthbharat #Congress",en,0,16,the way these folk lie they absolutely got no shame unfortunately URL ,,,
18275,100222626,mujwords,1.57E+18,2022-09-12 09:25:03+00:00,"@INCObaid ये बहुत अच्छा किया, good one.

First i thought its fake
but when i found this on Congress page, it means now we need to do 2-2 haath inkay saath, nahi to ye chor luteray jaaney waale nahi hai.

They have in fact sta",en,1,3505,good one first thought it fake but when found this on congress page it mean now we need to do haath inkay saath nahi to ye chor luteray jaaney waale nahi hai they have in fact started in responds to ,,,
18286,4446761654,MahilaCongress,1.57E+18,2022-09-12 09:24:25+00:00,"March on to reclaim India ! 

#BharatJodoYatra 🇮🇳 https://t.co/locokONftB",en,2,271956,march on to reclaim india URL ,,,
18290,1.29E+18,GaneshPuthur,1.57E+18,2022-09-12 09:24:11+00:00,"Friends in Tamil Nadu and Foes in Kerala, that's Congress-CPIM relationship for you. #BharatJodoYatra But nice poster @cpimspeak https://t.co/oLqaoFlwSG",en,0,35,friend in tamil nadu and foe in kerala that congress cpim relationship for you but nice poster URL ,,,
18293,9.94E+17,Jacobji01,1.57E+18,2022-09-12 09:23:57+00:00,"@INCKerala where can I find #BharatJodoYatra itinerary?

Congress workers dropped a pamphlet at home when no one was home.

I want to join the yatra if possible",en,0,1062,where can find itinerary congress worker dropped pamphlet at home when no one wa home want to join the yatra if possible ,,,
18299,1374558800,fazle_alam,1.57E+18,2022-09-12 09:23:42+00:00,@elizathaps Let them make fun of Yatra. #BharatJodoYatra is a great step forward by Congress to connect with the people of our nation.If Congress start working hard on ground then the regional parties days will be numbered because they all have got voters,en,0,5024,let them make fun of yatra is great step forward by congress to connect with the people of our nation if congress start working hard on ground then the regional party day will be numbered because they all have got voter of congress ,,,
18304,2778448032,NageshraoH,1.57E+18,2022-09-12 09:23:35+00:00,"@cpimspeak Why this nitpicking?
Don't you want to fight RSS and defeat it?
If you are true to what you profess join #BharatJodoYatra without any reservation.
Now are you going to strategize for Congress?
What have you done in UP?",en,0,878,why this nitpicking don you want to fight r and defeat it if you are true to what you profess join without any reservation now are you going to strategize for congress what have you done in up ,,,
18308,1.07E+18,LHpcc,1.57E+18,2022-09-12 09:23:22+00:00,"Shri Rahul Gandhi  paying floral tribute at Martyrs' Column in Palayam. 

#BharatJodoYatra salutes the supreme sacrifice made by our bravehearts. https://t.co/tyV7bA0Cen",en,0,337,shri rahul gandhi paying floral tribute at martyr column in palayam salute the supreme sacrifice made by our bravehearts URL ,,,
18324,1.56E+18,Maheshpune1975,1.57E+18,2022-09-12 09:22:34+00:00,"@saliltripathi Your Pappu is just doing nautanki. 
By the way what is #KanhaiyaKumar who shouted ""Bharat tere Tukde Honge"" &amp; ""Humey chahiye Azaadi"" in #jnu doimg in #BharatJodoYatra ?  Irony just died a thousand deaths 😅😅",en,1,61,your pappu is just doing nautanki by the way what is who shouted bharat tere tukde honge amp humey chahiye azaadi in doimg in irony just died thousand death ,,,
18325,8.14E+17,ParvatisahakarI,1.57E+18,2022-09-12 09:22:31+00:00,"@EconomicTimes Why Do They Need 
"" #BharatJodoYatra ""
For This....
They Comment Of @RSSorg 
Every Now &amp; Then, Sitting
Comfortable In #NewDelhi 
@INCIndia @RahulGandhi 
@kanhaiyakumar",en,0,139,why do they need for this they comment of every now amp then sitting comfortable in ,,,
18337,9.13E+17,WestBengalPMC,1.57E+18,2022-09-12 09:21:41+00:00,"We want “True India” not “New India” 

#BharatJodoYatra 🇮🇳

@bharatjodo @INCIndia
@RahulGandhi @dnetta
@Jairam_Ramesh @adhirrcinc 
@Nattashasharrma @SupriyaShrinate @MahilaCongress
@INCWestBengal
@RasuDutta 
@SarikaSingh077 https://t.co/ztsqM9Ye77",en,0,3810,we want true india not new india URL ,,,
18341,1.28E+18,Truesto40334804,1.57E+18,2022-09-12 09:21:19+00:00,@amritabhinder #BharatJodoYatra people must aware the progress of our country and we are among the top 5 countries,en,0,22,people must aware the progress of our country and we are among the top country ,,,
18347,1.05E+18,RajendraKarwade,1.57E+18,2022-09-12 09:21:06+00:00,"Hatred to an extent where honesty and nationalism are overlooked. I wonder if BJP had channelled their efforts for the better!?

BJP definitely needs a better research team with good intentions too.

@bharatjodo 
#भारत_जोड़ो_यात्रा #BharatJodoYatra https://t.co/JkcIZkwPao",en,0,970,hatred to an extent where honesty and nationalism are overlooked wonder if bjp had channelled their effort for the better bjp definitely need better research team with good intention too URL ,,,
18352,1479188719,freaky_rk,1.57E+18,2022-09-12 09:20:46+00:00,@iamsoniya1 Chaddis on fire 🔥🔥 #BharatJodoYatra #BharatJodo,en,0,111,chaddis on fire ,,,
18357,1.20E+18,SevadalPURI,1.57E+18,2022-09-12 09:20:34+00:00,"Hundred year's ago, Swami Vivekananda cricrossed this great nation, from Kanyakumari where he had his ,'vision of one India ' @RahulGandhi vision on the same way .#BharatJodoYatra https://t.co/D2JWC2CsMa",en,0,486,hundred year ago swami vivekananda cricrossed this great nation from kanyakumari where he had his vision of one india vision on the same way URL ,,,
18364,2999494464,Puneetvizh,1.57E+18,2022-09-12 09:20:27+00:00,@TweetInder @SamHarris2429 @shuchitasrivast @JoeSaldanha @Trendsetting123 @SethLalits @Ajaykumar00009 @KJSingh12518759 @ronaldrajanna @priyankagandhi @fredhamilton @LambaAlka @RahulGandhi @pathan_neamath @SaddamSamsadINC @geetv79 @kukk44 @SujataIndia1st @,en,2,6062,two padayatras and rath yatra that pale before the URL ,,,
18368,256495314,firstpost,1.57E+18,2022-09-12 09:20:12+00:00,"#FPNews
#Congress khaki shorts on fire tweet nothing but instigating people for violence, done on #Gandhi family's bidding: #BJP
#BharatJodoYatra #RahulGandhi #RSS 

https://t.co/4JJms6uN92",en,0,2076233,khaki short on fire tweet nothing but instigating people for violence done on family bidding URL ,,,
18370,7.27E+17,isaketsourav,1.57E+18,2022-09-12 09:20:07+00:00,"To free by what?? 
By burning and killing the swayemsevaks and the sympathisers? 

This is what their #BharatJodoYatra is all about, it's quite evident that what is their idea of uniting bharat no believe in democracy but worshipping anarchism and barbarism. https://t.co/fB2ksD5FAZ",en,0,152,to free by what by burning and killing the swayemsevaks and the sympathiser this is what their is all about it quite evident that what is their idea of uniting bharat no believe in democracy but worshipping anarchism and barbarism URL ,,,
18374,49264202,INCTharoorian,1.57E+18,2022-09-12 09:19:56+00:00,"@RahulGandhi True Leadership is about integrity. 

India wants a leader who can unify and appeal to all . That rules Modi out in the blink of an eye.

https://t.co/6zCCB11knp

#BharatJodoYatra @RahulGandhi",en,2,17477,true leadership is about integrity india want leader who can unify and appeal to all that rule modi out in the blink of an eye URL ,,,
18378,69868390,claytonpovo,1.57E+18,2022-09-12 09:19:43+00:00,@nitinagarwalINC Aunty Cylinderella cooking up gobbar. More power to #RahulGandhi #BharatJodoYatra,en,0,155,aunty cylinderella cooking up gobbar more power to ,,,
18380,3263103115,SagarneelSinha,1.57E+18,2022-09-12 09:19:39+00:00,"Even #Congress party's ally at the Centre, #CPIM is attacking #RahulGandhi's #BharatJodoYatra!😂😂😂 https://t.co/YGWk91sf4C",en,0,244,even party ally at the centre is attacking URL ,,,
18382,100480590,rahul_1700,1.57E+18,2022-09-12 09:19:29+00:00,"@ArvindKejriwal Autowalas really love Kejriwal

In view of this love, Kejriwal has decided to marry his daughter to Autowala

What a perfect way to recognise the  love

Today is just ring ceremony...marriage will happen later

Amir Garib ka bandhan thodo ",en,0,2462,autowalas really love kejriwal in view of this love kejriwal ha decided to marry his daughter to autowala what perfect way to recognise the love today is just ring ceremony marriage will happen later amir garib ka bandhan thodo ,,,
18383,1.13E+18,ZParwal,1.57E+18,2022-09-12 09:19:28+00:00,"@himantabiswa RSS is not Bharat! 
Shameful of elected representatives to equate our nation to some random organisation. #BharatJodoYatra #shameonbjp 

https://t.co/VXssjqJFpG",en,1,2065,r is not bharat shameful of elected representative to equate our nation to some random organisation URL ,,,
18384,1.43E+18,Mohan08417213,1.57E+18,2022-09-12 09:19:27+00:00,"@BJP4India  shattered by the success of #BharatJodoYatra . 
Rest r distractions through their dirty tricks industry. https://t.co/708swfoL7d",en,0,163,shattered by the success of rest distraction through their dirty trick industry URL ,,,
18392,890341020,Raziqperal,1.57E+18,2022-09-12 09:18:46+00:00,"We shall win
#BharatJodoYatra https://t.co/9ZLtJGIQoy",en,0,354,we shall win URL ,,,
18393,1.57E+18,Laxman40251451,1.57E+18,2022-09-12 09:18:45+00:00,"THE GANDHI.
THE YATRA.
The GANDHI has shown the path
And The GANDHI is following that path.@RahulGandhi @bharatjodo #BharatJodoYatra https://t.co/GP0ejbTf60",en,0,6,the gandhi the yatra the gandhi ha shown the path and the gandhi is following that path URL ,,,
18397,1.33E+18,A31063,1.57E+18,2022-09-12 09:18:38+00:00,"@FltLtAnoopVerma Plz make ur time to listen this ‼️ 

How they infected minor minds Anti India since decades. 
Now how you expect Kanhaiya Kumar on the way #BharatJodoYatra ⁉️

#CongiAgainstIndia https://t.co/jgRpBZu12i",en,0,338,plz make ur time to listen this how they infected minor mind anti india since decade now how you expect kanhaiya kumar on the way URL ,,,
18398,1.05E+18,SevadalKL,1.57E+18,2022-09-12 09:18:32+00:00,"#BharatJodoYatra is full swing, electrifying atmosphere, Big time public support. https://t.co/4oVpHDtlWu",en,1,6499,is full swing electrifying atmosphere big time public support URL ,,,
18404,9.07E+17,dufaai_kumbidi,1.57E+18,2022-09-12 09:18:07+00:00,@SevadalKL @Jairam_Ramesh @INCIndia What is in store for @cpimspeak who is trying degrade #BharatJodoYatra,en,0,519,what is in store for who is trying degrade ,,,
18407,2333150096,INCKerala,1.57E+18,2022-09-12 09:17:35+00:00,"Our mission is to free the country from the hatred spread among our people by BJP-RSS and undo the damage done by their politics.

Step by step, we will inch towards our goal and keep our promise to the motherland!
#BharatJodoYatra 🇮🇳 https://t.co/2kh8ojfvkh",en,3,67399,our mission is to free the country from the hatred spread among our people by bjp r and undo the damage done by their politics step by step we will inch towards our goal and keep our promise to the motherland URL ,,,
18409,7.68E+17,itsmeKNR,1.57E+18,2022-09-12 09:17:32+00:00,"A Warm Welcome to @RahulGandhi Ji by @IYCKerala 
#BharatJodoYatra https://t.co/T2pXyGtBeV",en,3,2519,warm welcome to ji by URL ,,,
18419,1.55E+18,NikhileshBBarua,1.57E+18,2022-09-12 09:16:49+00:00,"@INCIndia People who breaks India is joining #BharatJodoYatra now. Kanhaiya Kumar a tukre tukre leader,Rahul Gandhi who says india is union of states. Congress which did partition is now crying for Bharat Jodo.",en,0,97,people who break india is joining now kanhaiya kumar tukre tukre leader rahul gandhi who say india is union of state congress which did partition is now cry for bharat jodo ,,,
18426,1.47E+18,kesarsafedpista,1.57E+18,2022-09-12 09:16:27+00:00,"@cpimspeak Yeah, @INCIndia isn’t fighting BJP at all. So 14 constituencies that #BharatJodoYatra is passing through have BJP MPs. Excellent! 😂👏🏻 https://t.co/D9zvz0FKlN",en,1,1139,yeah isn fighting bjp at all so 14 constituency that is passing through have bjp mp excellent URL ,,,
18432,3025754858,geetv79,1.57E+18,2022-09-12 09:15:54+00:00,"BJP-RSS spokesperson is publicly threatening more violence in our country....
This time in retaliation for a cartoon on rattled Sanghis. 
It was, is and can only be a #BharatJalaoParty 🔥 forever. 

#BharatJodoYatra
#TodoNahiJodo https://t.co/NtRkldPIuk",en,0,93784,bjp r spokesperson is publicly threatening more violence in our country this time in retaliation for cartoon on rattled sanghis it wa is and can only be forever URL ,,,
18438,1.56E+18,telescopenews4,1.57E+18,2022-09-12 09:15:42+00:00,"Congress’ #BharatJodoYatra starts from Vellayani Junction head to Kazahakkuttom , Thiruvananthapuram #Kerala 

Day 6th , @RahulGandhi https://t.co/P71LapsPlc",en,0,3,congress start from vellayani junction head to kazahakkuttom thiruvananthapuram day 6th URL ,,,
18442,2481770979,HateDetectors,1.57E+18,2022-09-12 09:15:24+00:00,"Opp leader #Siddaramaiah's picture missing from #KPCC President #DKShivakumar press conf in #Raichur. As part of preparedness for #Karnataka leg of #BharatJodoYatra. However, what stunned everyone was Siddaramaiah's picture missing from the banner.
#Congress #ಭಾರತ‌ಐಕ್ಯತಾಯಾತ್ರೆ https://t.co/AJeYL5xZFy",en,0,5041,opp leader picture missing from president press conf in a part of preparedness for leg of however what stunned everyone wa siddaramaiah picture missing from the banner URL ,,,
18470,1.51E+18,vu2ben,1.57E+18,2022-09-12 09:13:43+00:00,#BharatJodoYatra Jai Hind! https://t.co/wb8K65Qvoz,en,0,166,jai hind URL ,,,
18472,2780586890,WadehraRajiv,1.57E+18,2022-09-12 09:13:25+00:00,A post in real poor taste...shows the mental bankruptcy of Congress party... @pradip103 @SandipGhose @sanchit_gs @alok_bhatt @ViratHindu24 @Tweeter_wapsi #BharatJodoYatra #Bharamastra https://t.co/3ENztzDhUl,en,1,751,post in real poor taste show the mental bankruptcy of congress party URL ,,,
18473,1.35E+18,SomeArcheaology,1.57E+18,2022-09-12 09:13:14+00:00,"@achalshah06 #BharatJodoYatra has reached the US! This story needs to be highlighted.  

@SupriyaShrinate @IncGeetSethi @bharatjodo @INCSandesh @INCSMDept  @INCIndia @TNCCITSMDept @INCKerala @INC_KERALA_SM @INCMumbai @MRCCSMDept @INCGujarat @INCMaharashtr",en,0,62,ha reached the u this story need to be highlighted ,,,
18476,1.12E+18,SevadalAR,1.57E+18,2022-09-12 09:13:09+00:00,"This yatra is going to create problems for parties who want to finish the Congress party. The success of this Yatra can be seen in the way they're attacking Rahul Gandhi. Their reactions indicate that Rahul Gandhi ji is worrying them.
:Shri @kcvenugopalmp 
#BharatJodoYatra",en,0,2003,this yatra is going to create problem for party who want to finish the congress party the success of this yatra can be seen in the way they re attacking rahul gandhi their reaction indicate that rahul gandhi ji is worrying them shri ,,,
18478,447857996,srvg26,1.57E+18,2022-09-12 09:13:01+00:00,"@INCIndia can you get your spokespersons to agree on what is BJP game plan to tackle Bharat Jodo Yatra as both Pandhi and Ajoy Kumar are as confused as Rahul Gandhi.

@GauravPandhi 7 ministers 15 functionaries

@drajoykumar 15 cabinet ministers and 3 CM

",en,0,21,can you get your spokesperson to agree on what is bjp game plan to tackle bharat jodo yatra a both pandhi and ajoy kumar are a confused a rahul gandhi minister 15 functionary 15 cabinet minister and cm URL ,,,
18481,1.05E+18,SevadalKL,1.57E+18,2022-09-12 09:12:55+00:00,"To scuttle the traction and widespread support for #BharatJodoYatra , the fake news factory of the sangh and BJP is working overtime - Shri @Jairam_Ramesh G/S Media and communication @INCIndia https://t.co/J0OXsY9QRC",en,2,6499,to scuttle the traction and widespread support for the fake news factory of the sangh and bjp is working overtime shri medium and communication URL ,,,
18482,356831234,pramodkrbh,1.57E+18,2022-09-12 09:12:51+00:00,"@Jairam_Ramesh Not sycophancy, adulation &amp; obscure #BharatJodoYatra but true democracy within @INCIndia with a deserving leadership could make it strong, unfortunately the family hegemony has forced such flourishing leaders to leave the party. https:/",en,0,47,not sycophancy adulation amp obscure but true democracy within with deserving leadership could make it strong unfortunately the family hegemony ha forced such flourishing leader to leave the party URL ,,,
18483,1.41E+18,anitaverma41,1.57E+18,2022-09-12 09:12:46+00:00,"Exclusive footage of #BharatJodoYatra Hey brother, what do you want to add? 😂😂😂😂 #TejRan #BiggBoss16 https://t.co/yiuuuchTD0",en,0,811,exclusive footage of hey brother what do you want to add URL ,,,
18484,1.56E+18,imsamsher_,1.57E+18,2022-09-12 09:12:37+00:00,"My heart is melting 💕
#BharatJodoYatra with #RahulGandhi https://t.co/utWnI3TFj0",en,0,10,my heart is melting with URL ,,,
18487,1.36E+18,PurushaDeepak,1.57E+18,2022-09-12 09:12:33+00:00,"@Kapa_IYC @RahulGandhi @K_T_L @srinivasiyc @seethakkaMLA @JAslamBasha @bharatjodo @DrJayanThiyagu @SyedHazeena @HitenPithadiya @SpiritOfCongres @dv_lakshmi2708 That's the beauty of #BharatJodoYatra, @RahulGandhi ji gets to meet people from all walks of li",en,0,2349,that the beauty of ji get to meet people from all walk of life be it student youth or senior citizen to understand their issue connect with the people to connect with india ,,,
18489,1.12E+18,SevadalAR,1.57E+18,2022-09-12 09:12:18+00:00,"We're not worried about anything. Come what may, our intentions are very clear. We intend to stop the spread of fear, and to spread love and affection. 

: Shri @kcvenugopalmp

@LaljiDesaiG @iPraveenK
@CongressSevadal
#BharatJodoYatra
#BharatJodoYatra",en,1,2003,we re not worried about anything come what may our intention are very clear we intend to stop the spread of fear and to spread love and affection shri ,,,
18491,1.51E+18,vu2ben,1.57E+18,2022-09-12 09:12:02+00:00,#BharatJodoYatra Lead on !!! India is with you.🙏🙏❤️❤️🇮🇳🇮🇳☪️🕉✝️✡️✊ https://t.co/KS2BiHxqvZ,en,0,166,lead on india is with you URL ,,,
18497,4527223634,IYCGujarat,1.57E+18,2022-09-12 09:11:33+00:00,"Just 145 more days..

#BharatJodoYatra https://t.co/rxWxhNdPWZ",en,1,33002,just 145 more day URL ,,,
18504,82802529,iirshad_IYC,1.57E+18,2022-09-12 09:10:59+00:00,"@Jairam_Ramesh The smell of smoke rising from somewhere...

#BharatJodoYatra 
#SupportRahulGandhi",en,0,373,the smell of smoke rising from somewhere ,,,
18505,284920800,news18dotcom,1.57E+18,2022-09-12 09:10:58+00:00,"#OPINION | When #RahulGandhi decides to sport a $500 #Burberry T-shirt during his ‘Padyatra’, it cannot be dismissed as a matter of personal choice or simply ‘being himself’ | @SandipGhose 

#BharatJodoYatra 

https://t.co/PQdJGQGQWM https://t.co/wsfZSw6WIi",en,3,164474,when decides to sport 500 shirt during his padyatra it cannot be dismissed a matter of personal choice or simply being himself URL URL ,,,
18506,2886286578,SinghKiran07,1.57E+18,2022-09-12 09:10:56+00:00,"उम्मीद ♥️
@RahulGandhi Rahul Gandhi is the man who keeps our hope alive.

#BharatJodoYatra https://t.co/7vwyOeh1Nr",en,0,139,rahul gandhi is the man who keep our hope alive URL ,,,
18509,1.56E+18,NaasreenEbrahim,1.57E+18,2022-09-12 09:10:46+00:00,"Only a strong united Congress will stand upto BJP

#BharatJodoYatra https://t.co/Dmp4rvMztA",en,0,200,only strong united congress will stand upto bjp URL ,,,
18519,84530544,ShrutiDevi,1.57E+18,2022-09-12 09:10:14+00:00,"#BharatJodoYatra VSD's notes #2
As reiterated by all our leaders, the yatra is an INC initiative led by no individual
Therefore, DMK &amp; YY supported in TN
In Ker., localized CPM tried to obstruct the use of some space, but INC steered clear: goodwill earned from all left parties!",en,0,909,vsd note a reiterated by all our leader the yatra is an inc initiative led by no individual therefore dmk amp yy supported in tn in ker localized cpm tried to obstruct the use of some space but inc steered clear goodwill earned from all left party ,,,
18520,1.37E+18,SeemaSengupta5,1.57E+18,2022-09-12 09:10:12+00:00,"A party which put the country on fire by exploiting political Hinduism is now criticising #BharatJodoYatra, which seeks to unite India/shun hatred. Did Patra forget how LK Advani's 1990s Rathyatra left a trail of destruction/killing thousands of innocent citizens in the process? https://t.co/7JAwJrAmBW",en,1,812,party which put the country on fire by exploiting political hinduism is now criticising which seek to unite india shun hatred did patra forget how lk advani 1990s rathyatra left trail of destruction killing thousand of innocent citizen in the process URL ,,,
18522,1.30E+18,SusilSahani1,1.57E+18,2022-09-12 09:10:06+00:00,"Another day...and the caravan has started.
#BharatJodoYatra https://t.co/7eK3j5B3j4",en,0,950,another day and the caravan ha started URL ,,,
18526,9.07E+17,gangaram_raju,1.57E+18,2022-09-12 09:10:02+00:00,"Oh this smile !!!
Never seen PM Modi smiling like this.
#BharatJodoYatra https://t.co/EBwMdOlRc0",en,0,226,oh this smile never seen pm modi smiling like this URL ,,,
18527,1.51E+18,vu2ben,1.57E+18,2022-09-12 09:10:01+00:00,#BharatJodoYatra One Day  we will all smile 😊 after eradicating gate and Animosity from India!🙏🙏❤️❤️🇮🇳🇮🇳✡️✝️🕉☪️ https://t.co/iBtqJ53JXZ,en,0,166,one day we will all smile after eradicating gate and animosity from india URL ,,,
18528,91660828,singhudaya,1.57E+18,2022-09-12 09:09:52+00:00,"How many of you, are likely to vote for a national party congress than regional parties as alternate to bjp?#BharatJodoYatra #RahulGandhi #Congress",en,0,13,how many of you are likely to vote for national party congress than regional party a alternate to bjp ,,,
18529,207972934,RoshanLalBittu,1.57E+18,2022-09-12 09:09:52+00:00,"Attending @BharatJodo Yatra under the leadership of Shri @RahulGandhi ji, Love &amp; Unity from Kanyakumari to Kashmir. #BharatJodoYatra 

PS : Use of goggles is a compulsion, due to infection in the eye. https://t.co/qTcpkV5580",en,2,11523,attending yatra under the leadership of shri ji love amp unity from kanyakumari to kashmir p use of goggles is compulsion due to infection in the eye URL ,,,
18537,1.43E+18,RamMohanINC,1.57E+18,2022-09-12 09:09:34+00:00,". #BJP bacame so shameless to take the credits of Congress achievements.

#BharatJodoYatra https://t.co/IEf0krwlz6",en,4,7577,bacame so shameless to take the credit of congress achievement URL ,,,
