username,orig_sentence,cleaned_sentence,category,sub-category
ytComments_VKH( vogt koyanagi harada syndrome),He is creats a lot of traffic jam ...meet random people and then what ..... understanding people's problem is one thing....but taking action only a true leader can do... Ruhul Gandhi must be a good human being but not a national leader.he must admit it and do something different in his life other than politics.,creats lot traffic jam meet random people understand people problem thingbut take action true leader ruhul gandhi must good human not national leaderhe must admit something different life politics,negative,criticism
ytComments_Santa Mukhopadhyay,Thanks to the channel ! I must admire and salute the mother of this man who brought him up with pure Indian culture and love for his country . Well done Rahul !,thanks channel must admire salute mother man bring pure indian culture love country well rahul,positive,
ytComments_Christopher Thangiah,3750km from Kanyakumari to Kashmir Rahul ji yatra a great sacrifice with all pain and suffering...just for all people unity and harmony... something everyone appreciate,3750km kanyakumari kashmir rahul ji yatra great sacrifice pain sufferingjust people unity harmony something everyone appreciate,positive,
ytComments_Vipin Toor,"Great Rahul ji , India is with you, we are with you",great rahul ji india,positive,
ytComments_Thambi nelloore,Great people participation. Save Nation rally 👍👍👍India flows with Rahul. Time has come for the finals.. 👍👍👍,great people participation save nation rally india flow rahul time come final,positive,
ytComments_Thambi nelloore,"The problem with Rahul is that he is not keen on power but all people with him as leaders including G23, all wants quick power.
To rebuild a new system around is nit allowed by the power hungry.
It is bettef for him after this Yatra to build a new movement with lot of young and powerful blood, who will sacrificily work for the party.",problem rahul not keen power people leader include g23 want quick power rebuild new system around nit allow power hungry bettef yatra build new movement lot young powerful blood sacrificily work party,negative,criticism
ytComments_Rajendra Rajput,Jay Congress Party Madi Chale Mr Rahul Gandhi Jindabad Next Prime Minister of India,jay congress party madi chale mr rahul gandhi jindabad next prime minister india,positive,
ytComments_mini george,Rahulji the Great,rahulji great,positive,
ytComments_Mubarah Basha,All the best Rahul ji,best rahul ji,positive,
ytComments_Bibhishan Pratap,Super,super,positive,
ytComments_Joy Lobo Mechanical,Indian youth with RAGA,indian youth raga,positive,
ytComments_Shaji Cm,"Godimeadia to diverting  Hindu muslim to care
2nd matter is godimeadias to asking  who is pm??now abp to started  to survey 
Now godi media  and bjp Dailly  press meeting on rally of rahujee 
Godimeadias to afraid  rahujee rally",godimeadia divert hindu muslim care 2nd matter godimeadias ask pmnow abp start survey godi medium bjp dailly press meeting rally rahujee godimeadias afraid rahujee rally,negative,criticism
ytComments_M Nair,"Rahul Gandhi(fake) should remove his cloth like Gandhiji(original)   to get some attention  from public, then he may  get elected from Hindi  belt, next time at least...forget about PM chair,  which is book ed for next 25years by RSS.",rahul gandhifake remove cloth like gandhijioriginal get attention public may get elect hindi belt next time leastforget pm chair book ed next 25years r,negative,criticism
ytComments_ruhi kokati,"No one imagined this Bharath Jodo Yatra such huge successfully making it possible, very well doing it Congress party!All the very best 👌👍",imagine bharath jodo yatra huge successfully make possible well congress partyall best,positive,
ytComments_Thambi nelloore,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍👍..,india flow rahul time come final great people participation save nation rally count cause save nation spending nothing,positive,
ytComments_nr bhati,"RAHUL   GANDHI   JINDABAD. 
...",rahul gandhi jindabad,positive,
ytComments_Su Hail,"Rahul Gandhi😍

The next prime minister 👑",rahul gandhi next prime minister,positive,
ytComments_Parween Khan,Rahul Gandhi is an honest man and he is most Dianamic person,rahul gandhi honest man dianamic person,positive,
ytComments_Earth Biology gunjan sir,Thanks for the media coverage,thanks medium coverage,positive,
ytComments_Nazim khan,Ye hai congress success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support Congress party become in central government apporjition ek ho jao bjp  rss pakistani hai Yatra success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support Congress party 🥳🎉🎉🎉,ye hai congress success india please support congress party become central government apporjition ek ho jao bjp bagao desh bachoo yatra success india please support congress party become central government apporjition ek ho jao bjp r pakistani hai yatra success india please support congress party become central government apporjition ek ho jao bjp bagao desh bachoo yatra success india please support congress party,positive,
ytComments_ruthvi Raghu,It is not just a party it is the face of this nation,not party face nation,positive,
ytComments_Nazim khan,Sirf pandit logo ke Kami hai aise bjp wale nakle pandit ko sath mai rakh te dekha we ke liye ye asal orginal hai Nationalised congress party 🥳🎉🎉 success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India,sirf pandit logo ke kami hai aise bjp wale nakle pandit ko sath mai rakh te dekha ke liye ye asal orginal hai nationalise congress party success india please support congress party become central government apporjition ek ho jao bjp bagao desh bachoo yatra success india,positive,
ytComments_Ankit Rathour,Jai ho,jai ho,positive,
ytComments_Sonu kumar,Rahul is the best,rahul best,positive,
ytComments_ggg,Rahul Gandhi is a legend,rahul gandhi legend,positive,
ytComments_Ashok Sharma Pakistani Hindu Vlog's,*I'm Ashok Sharma Pakistani Hindu From Pakistan Love & Respect my all Community in the World* 🙏🏼,im ashok sharma pakistani hindu pakistan love respect community world,positive,
ytComments_ggg,Bharat Jodo yatra is   successful,bharat jodo yatra successful,positive,
ytComments_Pradeep Manjhi,Ham sharth hai,ham sharth hai,positive,
ytComments_milianus ekka,Most fittest politician.,fit politician,positive,
ytComments_Shameem AL,Rahul  we love you as our leader,rahul love leader,positive,
ytComments_dickhead,Congress is family party,congress family party,positive,
ytComments_Appukuttan,Rahul khan do not forget to visit madrasas in kerala.,rahul khan not forget visit madrasa kerala,positive,
ytComments_kishor kumar Keekan,"Is this congress yathra?,",congress yathra,positive,
ytComments_Appukuttan,Last hope kerala for congress because of Christian and Muslims votes,last hope kerala congress christian muslim vote,negative,criticism
ytComments_kgk menon,"What is Rahul Gandhi trying to do?
He himself is ready to step down from all 
His posts.Then he will not be heading the party.
Then what is the big deal?
On what capacity he is leasing this padhayaathra?
Making a fool of himself
Let Sasi Taroor lead the party.",rahul gandhi try ready step poststhen not head party big deal capacity lease padhayaathra make fool let sasi taroor lead party,negative,criticism
ytComments_Sajjit Patra,"Great ma'am.. You caught their planned questions, but if answered without fear.. No question for ruling government. Wah students Wah, kitne tejasvi hai yeh.",great maam catch plan question answer without fear question rule government wah student wah kitne tejasvi hai yeh,negative,criticism
ytComments_ANJU KUMARI,One can easily see that if you ask the question from BJP spokeperson they will divert your question and will give the  answer in unrelevant context  and this lady is spoking on point to point.,easily see ask question bjp spokeperson divert question give answer unrelevant context lady spoking point point,negative,criticism
ytComments_Anup Sinha,I would love to see modi stand in the dock and answer all questions.,would love see modi stand dock answer question,negative,criticism
ytComments_Prasanta Singh,Answers v chahiye inhe opposition se...i really appreciate the way Supriya Madam delivered all the answers,answer v chahiye inhe opposition sei really appreciate way supriya madam deliver answer,negative,criticism
ytComments_Sneha,She was bang on🔥🔥🔥. Glad opposition is coming in full swing to throw away this dictator Bjp party!,bang glad opposition come full swing throw away dictator bjp party,negative,criticism
ytComments_sonu yadav,"How fool these Students are!! All are questioning to opposition, not a single question for Government that's why unemployment, poorty and Price Rise day by day.....🤔🤔",fool student question opposition not single question government thats unemployment poorty price rise day day,negative,criticism
ytComments_L. Sahab Physics Classes,"All these are mindless, biased and illiterate students, demonstrating the level  and values of their family and their colleges and their teachers.",mindless bias illiterate student demonstrate level value family colleges teacher,negative,criticism
ytComments_Mansoor Ansari,"All questions were scripted by Aaj Tak.
Very good reply by Supriya Srinate.",question script aaj tak good reply supriya srinate,negative,criticism
ytComments_abdul razak,I am very disappointed to see the youth asking question to opposition instead of ruling party. If we want India to be No 1 start asking questions to ruling party. For example 15 lakh kab ayega? 🤭,disappointed see youth ask question opposition instead rule party want india 1 start ask question rule party example 15 lakh kab ayega,negative,criticism
ytComments_kanwaljit Kaur,Best answer by congress spokeswoman.,best answer congress spokeswoman,positive,
ytComments_Najaf ali Rizvi,Fire woman. All answers given one by one.   Very good Supriya srinate mem.,fire woman answer give good supriya srinate mem,positive,
ytComments_Rangeshwar Upadhyay,"So many motives like Unemployment, Agniveer in forces, Price Inflation,  Selling of property of country to a particular perso, Restoring OPS, Stopping monetary on Advertising, Tax Cash use in purchasing of MLA, MP instead of welfare scheme etc etc etc",many motif like unemployment agniveer force price inflation sell property country particular perso restore ops stop monetary advertising tax cash use purchase mla mp instead welfare scheme etc etc etc,negative,criticism
ytComments_Sanjay Jena,I salute mam 😍🙏 very good giving answers,salute mam good give answer,positive,
ytComments_abel d'mello,Nice collection of biased people collected by the host of who is biased towards BJP. Nice reply from INC,nice collection bias people collect host bias towards bjp nice reply inc,negative,criticism
ytComments_New Leap Education,Why we are not asking questions to power/BJP??? Or Government???,not ask question powerbjp government,negative,criticism
ytComments_Nagendra Shahi,"PM has rights to speak however he likes.
Congress all the time seeks loopholes with his ability.",pm right speak however likes congress time seek loophole ability,negative,criticism
ytComments_RDM Motivation,First time I saw doing good journalism. I am from Nepal,first time saw good journalism nepal,positive,
ytComments_Parag Pushpit,we want Rahul sir as our next pm,want rahul sir next pm,positive,
ytComments_Yes Coaching Institute,Congress needs good spokesperson like her......so they can stand n fight with BJP,congress need good spokesperson like herso stand n fight bjp,negative,criticism
ytComments_Romila Bhengra,Kahan se aate hain aise students. .so called andhbhakt. They are future of india..Yahi log agar bjp pe andha trust karenge to india kaise bachega. .,kahan se aate hain aise student call andhbhakt future indiayahi log agar bjp pe andha trust karenge india kaise bachega,negative,criticism
ytComments_Anshulak kr,"Well scripted questionnaire by dalal media ""aajtak"" clearly showing biased propaganda... And well defended and answered by supriya srinate 👍..
Ye dala patrakar aur iske staged audience 😂😂...",well script questionnaire dalal medium aajtak clearly show bias propaganda well defend answer supriya srinate ye dala patrakar aur iske stag audience,negative,criticism
ytComments_professor,Best example of padhe likhe gavaaar 🔥🔥🔥🔥,best example padhe likhe gavaaar,negative,criticism
ytComments_Husain Abbas,"This is what our democracy has come to. The opposition is asked questions for the failure of governance. That is why we are so behind. I recently moved to Europe and here I can see that politicians are asked serious questions and there is no 1 party majority. People give vote in such a way that no 1 party can rule. They have to do alliances. And politicians are not treated as ""Gods"" like in our country. They are government servants and they need to fulfill their duties. And there is no religious or social hatred against any community. Law is supreme. I hope our country also changes and we get better governance and a much much better economy.",democracy come opposition ask question failure governance behind recently move europe see politician ask serious question 1 party majority people give vote way 1 party rule alliance politician not treat god like country government servant need fulfill duty religious social hatred community law supreme hope country also change get good governance much much good economy,negative,criticism
ytComments_Explore the world,"I am deeply saddened by the questions raised by the youths of India, so full of hatred and bigotry. If BJP RSS keep staying in power this country India will suffer huge backlash.",deeply saddened question raise youth india full hatred bigotry bjp r keep stay power country india suffer huge backlash,negative,criticism
ytComments_Nadeem Khan,Good they asked questions to opposition but this seems very absurd that not a single question to ruling party??,good ask question opposition seem absurd not single question rule party,negative,criticism
ytComments_sukhcaran grewal,APNA DESH HAI ANI SARKAR HAI APNA MEDIA HAI TO HIR GHABRAHAT KYUN ALL THESE GODI ANCHORS SHALL ALSO BE IN THE OEN RESS CONDFERENCE,apna desh hai ani sarkar hai apna medium hai hir ghabrahat kyun godi anchor shall also oen res condference,negative,criticism
ytComments_akbar khan,This once great country of mine has gone to the dogs. 😭,great country mine go dog,negative,criticism
ytComments_Ka Jal,These all youths are from rich families they doesn't knows that middle class convert into poverty line and main problem of present time is unemployment,youth rich family doesnt know middle class convert poverty line main problem present time unemployment,negative,criticism
ytComments_D R,only AAP this time🔥🔥🔥🔥,aap time,negative,criticism
ytComments_halim khan,"very good medam,aapne bahut achhe se jawaw dia",good medamaapne bahut achhe se jawaw dia,positive,
ytComments_Random,Satta ma bjp ha  and logg Q congress sa puch raha ha   that's main problems of today India youth💯,satta bjp ha logg q congress sa puch raha ha thats main problem today india youth,negative,criticism
ytComments_ILATE ACADEMY,150 days walking for nation is a big challenge. Only a healthier man can do it for the health of nation. Daring and brave work.,150 day walk nation big challenge healthier man health nation dare brave work,positive,
ytComments_Pathi Nathan,"BHARAT JODO YATHRA  is such a great effort by SRI.RAHULJI to reach each and every one of India. It is not a joke to cover 3,570 k.m. Every social media is covering this. We Indians will see,how long the GODHI MEDIA will ignore this. It is a great insult to the citizens of India that the godhi media is still in the godhi of the government. The nation will never forgive you all the godhi journalists. India will remember this.",bharat jodo yathra great effort srirahulji reach every india not joke cover 3570 km every social medium cover indian seehow long godhi medium ignore great insult citizen india godhi medium still godhi government nation never forgive godhi journalist india remember,positive,
ytComments_Arockia Edward,"Rahul is a good, educated, simple, holy, kind, wonderful, service minded, hard working, broad minded, people oriented, accepting, understanding and orderly person. Whole people of India love him..",rahul good educate simple holy kind wonderful service mind hard work broad mind people orient accept understand orderly person whole people india love,positive,
ytComments_PRATAP AP,"Honest & Visionary Man, Rahul Gandhi, Next PM Of INDIA.",honest visionary man rahul gandhi next pm india,positive,
ytComments_KEVIN VARGHESE,"I support BHARAT JODO YATRA, RAHUL GANDHI AND CONGRESS. Rahul Gandhi is on the same path which our Father of Nation Mahatma Gandhiji had taught us. PADH YATRA FOR JUSTICE FOR EACH ONE OF INDIAN CITIZENS AGAINST INJUSTICE. RAHUL GANDHI IS A TRUE LEADER OF INDIA",support bharat jodo yatra rahul gandhi congress rahul gandhi path father nation mahatma gandhiji teach u padh yatra justice indian citizen injustice rahul gandhi true leader india,positive,
ytComments_Sagaya Panneer,We the people for the constitution to the constitution by constitution .. fight for our rights.,people constitution constitution constitution fight right,positive,
ytComments_pk gupta,Rahul ji doing exceptional hard work to save democracy from dictator modi,rahul ji exceptional hard work save democracy dictator modi,negative,criticism
ytComments_Srinivasulu M,Congress party done so many good things like education errigation power project agriculture employment industry jai jai Rahul Gandhi God bless you,congress party many good thing like education errigation power project agriculture employment industry jai jai rahul gandhi god bless,positive,
ytComments_Mahatma will be back..,Nation is witnessing the same grace after a long.,nation witness grace long,positive,
ytComments_srungarapu mallikharjunarao,150days walking is brave  heart ❤ Rahul gandhi,150days walk brave heart rahul gandhi,positive,
ytComments_NAGARAJAN S,"Rahul ji is a brave personality who is only hope for india to develop socially, economically and educationally in unison",rahul ji brave personality hope india develop socially economically educationally unison,positive,
ytComments_JG,"150 day's of yatra is too much. What will happen to these people walking all the day. May Allah bless them all with health, strength and all success  🙏",150 day yatra much happen people walk day may allah bless health strength success,positive,
ytComments_Thambi nelloore,"India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍👍Every one find it difficult to cop with Rahul's speed. A great passionate leader.
Huge respect in Indian minds. No one has such a huge mass suppirt in India",india flow rahul time come final great people participation save nation rally count cause save nation spending nothing every find difficult cop rahuls speed great passionate leader huge respect indian mind huge mass suppirt india,positive,
ytComments_Viyaga Mani,"God bless you, give him good health,well done sir 🙏🙏🙏🙏🙏",god bless give good healthwell sir,positive,
ytComments_sucker SAVARKKER,*But clearly proves BHARATH JODO is* *disturbing some team's.*,clearly prove bharath jodo disturb team,negative,criticism
ytComments_KEVIN VARGHESE,"UNFORGETTABLE  ELECTRIFYING  MOVEMENT  OF  INDIA  2022  "" BHARAT  JODO  YATRA """,unforgettable electrify movement india 2022 bharat jodo yatra,positive,
ytComments_New One,"Sir, Kindly keep at least MOBILE AMBULANCE with team for any emergency. We r with you. Public sachche bhavnaw ko samajhti h. Ye dusra satyagrah h. History repeats itself pehle ANGRAZO KO BHAGANA THA AB DESI ANGREZO KO HATANA H. KEEP IT UP 👍👍👍👍",sir kindly keep least mobile ambulance team emergency r public sachche bhavnaw ko samajhti h ye dusra satyagrah h history repeat pehle angrazo ko bhagana tha ab desi angrezo ko hatana h keep,positive,
ytComments_Jyoti Dhudas,We respect you and love you sir ❤❤❤,respect love sir,positive,
ytComments_Sagaya Panneer,We can't sell our history not our PSUs to Adani and Ambani.,cant sell history not psus adani ambani,negative,criticism
ytComments_ranjani pksk,But always I trust on u that you are only the right person to lead our nation on good manner,always trust u right person lead nation good manner,positive,
ytComments_RawLu,Love & Support from Canada 😎,love support canada,positive,
ytComments_Muhamed Sageer Sageer,"Very butiful padayathra, congralution for the organisers, now Rahulji becomes jangeeya leader in southIndia but this also imbliment on northIndia also then only victry comes more time expens on northIndia workhard is nessery, people of India likes congress party's idolgy, best of luck.",butiful padayathra congralution organiser rahulji becomes jangeeya leader southindia also imbliment northindia also victry come time expens northindia workhard nessery people india likes congress party idolgy best luck,positive,
ytComments_Viveka Mantra,"Welcome Rahulji, one doubt , Rahulji is doing Himalayan Task... need that much physical and mental health ... prayers and support of millions of people of india is behind you...go ahead",welcome rahulji doubt rahulji himalayan task need much physical mental health prayer support million people india behind yougo ahead,positive,
ytComments_TAPAN KUMAR,success will be difficult without getting UP & Guj. on board. Be a bold politician and take on those areas!,success difficult without get guj board bold politician take area,positive,
ytComments_pankaj kumar,"Great sir, really great 🙏🙏🙏",great sir really great,positive,
ytComments_roy mathew,Look like great and it will work out.,look like great work,positive,
ytComments_Jayafar JAY,"Remember our Independent struggle and it was against the British Raj who divide Indians in terms of Caste, color, and Religion and even they take sensitive subjects to divide people. Now history repeats with a difference between those rulers who follows our Gandhi killers and their ideologist who wrote apologies to British and side with them.  We all wish this young energetic Leader Rahul Gandhi for a successful mission of Unite Indians from those who spread hatreds day by day through social media as well as each and every IIndianhearts.",remember independent struggle british raj divide indians term caste color religion even take sensitive subject divide people history repeat difference ruler follow gandhi killer ideologist write apology british side wish young energetic leader rahul gandhi successful mission unite indian spread hatred day day social medium well every iindianhearts,positive,
ytComments_Shubham Singh Amethiya,Jai ho,jai ho,positive,
ytComments_ranjani pksk,Raghul ! you think this yatra will create any changes on Indian's mind ?,raghul think yatra create change indians mind,positive,
ytComments_Mahatma will be back..,"The BJP party who even not willing to support the Bharat Jodo Yatra, the people of India has choosen them to  maintain the unity of country.",bjp party even not willing support bharat jodo yatra people india choosen maintain unity country,negative,criticism
ytComments_Santi Roy Karmakar,"Jai Desh Congress..
Need for Desh Am Janata Rahulji Progress",jai desh congress need desh janata rahulji progress,positive,
ytComments_Sagaya Panneer,Zindabad zindabad zindabad. Jai ho jai .....the history of Yatra s....is........ Victory..,zindabad zindabad zindabad jai ho jai history yatra si victory,positive,
ytComments_Anil Taviyad,Good morning all of you,good morning,positive,
ytComments_தநய ஓஜா,Very strong and good initiative taken by Rahul Gandhi,strong good initiative take rahul gandhi,positive,
ytComments_Artin shar,"Please show the people and crowd.Not just leader face ,all time.
Show 60perc time public and slogans.
40 perc time leaders and interviews.",please show people crowdnot leader face time show 60perc time public slogans 40 perc time leader interview,negative,criticism
