username,orig_sentence,cleaned_sentence,category,sub-category
ytComments_kushal tiwari,We should give him a chance now Really 🙏,give chance really,positive,
ytComments_Ravi Kumar,Rahul gandhi is the honest and educated leader ......we all should support a leader who is educated and honest ........,rahul gandhi honest educate leader support leader educate honest,positive,
ytComments_ANSAR. KP Ansar,Rahul Gandhi is definitely the future of India!  This clip reminded me of our freedom fighters who fought for our independence.  Narendra Modi has not even given us a press conference in the past 8 years or even done anything close to what Rahul Gandhi has done today! RG 😍🔥🇮🇳😍,rahul gandhi definitely future india clip remind freedom fighter fight independence narendra modi not even give u press conference past 8 year even anything close rahul gandhi today rg,positive,
ytComments_anandgopan ag,Our Kerala police is doing hard work to keep law and order safe in Kerala. Our Kerala police is not enough to eat any food. It is very difficult for them to retain the law and order in Kerala.,kerala police hard work keep law order safe kerala kerala police not enough eat food difficult retain law order kerala,positive,
ytComments_Only U,He dont have any ambitions like RSS.. Support Rahul support India,dont ambition like rss support rahul support india,positive,
ytComments_SK,BJP must tweet one image congress hsnd symbol is broken due to loot courrption and with  failed man unabld to take off why press conference on idiotic tweet of congress,bjp must tweet image congress hsnd symbol broken due loot courrption fail man unabld take press conference idiotic tweet congress,negative,criticism
ytComments_T R Kaliyamardhanan,Atleast 150 days everyone got job.    ....,atleast 150 day everyone get job,positive,
ytComments_Lakshmanan Iyer,It is not padha yatra but Father Yathra,not padha yatra father yathra,positive,
ytComments_Hippo pole,This Yatra makes people's contact with the leadership and people get into touch to know what people expect from Congress . Instead of sitting in TV debates done the wonderful task of meeting people and direct discussion with them . Grassroots counseling .,yatra make people contact leadership people get touch know people expect congress instead sit tv debate wonderful task meeting people direct discussion grassroots counsel,positive,
ytComments_Inayath Hussain,India is  in need of Educated n Secular PM for the well being of Indians  ❤️🇮🇳❤️👍🇮🇳❤️,india need educate n secular pm well indian,positive,
ytComments_Geeta Ahuja,Really a passionate humble down to earth leader to understand the ground reality and solve our problems of poverty unemployment inflation  illiteracy,really passionate humble earth leader understand ground reality solve problem poverty unemployment inflation illiteracy,positive,
ytComments_Lokasani venkat reddy,Those who knows difference between GDP Vs inflation support Congress,know difference gdp v inflation support congress,positive,
ytComments_Vishal Singh,Now it's high time to support Mr.Rahul Gandhi an educated nd humble leader who believe in democracy & Respect the Constitution of India. NXT PM jai hind 🇮🇳.,high time support mrrahul gandhi educate nd humble leader believe democracy respect constitution india nxt pm jai hind,positive,
ytComments_Diana D'Souza,Every word these girls are saying is true about Rahul Gandhi. He definitely is a very logical person.,every word girls say true rahul gandhi definitely logical person,positive,
ytComments_Rajesh K,Today I have physically witnessed the yatra at Marthandam as I am a local man from Marthandam.  Really what a rally personnel keen to attend ed the rally.  Rahulji ne ithihas banathiya hai.  Jay jay bharat jodo.,today physically witness yatra marthandam local man marthandam really rally personnel keen attend ed rally rahulji ne ithihas banathiya hai jay jay bharat jodo,positive,
ytComments_Damodar Naik,Rahul  Gandhi is no doubt a better man than  other leaders due to he has no such thinking for damaging to  others .He never talks such language for which others would be feeling bad on such  language,rahul gandhi doubt well man leader due think damage others never talk language others would feel bad language,positive,
ytComments_Thambi nelloore,India flows with Rahul. Time has come for the finals.. 👍👍👍Counting the Cause of saving the Nation. What is spending in nothing.. 🙏🙏🙏👍Great people participation. Save Nation rally 👍👍👍,india flow rahul time come final count cause save nation spending nothing great people participation save nation rally,positive,
ytComments_SAM,"Keep it up Rahul. Fight the fascists. Let the Godi Media dogs bark you march on and on, we are with you.",keep rahul fight fascist let godi medium dog bark march,positive,
ytComments_Uttam Rangari,I fully support this Yatra because I see in this Yatra Tiranga not Congress party flag.,fully support yatra see yatra tiranga not congress party flag,positive,
ytComments_Veera's 11,Next pm RG,next pm rg,positive,
ytComments_Sukesh chandra Das,"One chance must be given to Mr. Rahul Gandhi, He will be much better than Mr. Modi",chance must give mr rahul gandhi much well mr modi,positive,
ytComments_Jajatikeshari Ray,"In the process of conducting ""Bharat Jodo Yatra"",there's every chance that they might do a ""Bharat Chhodo Yatra"" resulting in non-return and scot free.",process conduct bharat jodo yatratheres every chance might bharat chhodo yatra result nonreturn scot free,negative,criticism
ytComments_hare krishna ram,Next PM.   oh for TN or Kerala? TN needs people like highly brillant people like Rahul to lead TN and Kerala.,next pm oh tn kerala tn need people like highly brillant people like rahul lead tn kerala,positive,
ytComments_prem sagar,South india is payving the way for Congress revival and Rahulji will be the PM for our country in 2024. All the best for all the participants. Jai congress. 🙏,south india payving way congress revival rahulji pm country 2024 best participant jai congress,positive,
ytComments_Vydyamvijaya Lakshmi,"Our PPL are very much sensible .They raise  the correct points , they give fitting Reply to the Reporters .Rahul ji don't  give importance to the P M Post . reach your destination with full dedication towards your Mission and India a  Sacred Country  of ours",ppl much sensible raise correct point give fit reply reporter rahul ji dont give importance p post reach destination full dedication towards mission india sacred country,positive,
ytComments_Rajeev Ranjan,Look at young leader Mr Rahul. Only one leader Mr Rahul,look young leader mr rahul leader mr rahul,positive,
ytComments_Saify ASIF,"PM chahe koi bhi bane bas desh ko development, peace and prosperity hamesha rahe.",pm chahe koi bhi bane ba desh ko development peace prosperity hamesha rahe,positive,
ytComments_Akshay,"Mai samajhta hu ki ye congress ne ye bahut hi accha kaam kiya hai.....
.

I think that is the better decision by the congress I'm with you all 👍👍👍👍👍",mai samajhta hu ki ye congress ne ye bahut hi accha kaam kiya hai think good decision congress im,positive,
ytComments_Ram Dars Pandey,"Yes you are right telling about mr. Rahul Gandhi ji, yes mr. Rahul Gandhi ji they are next prime minister of our country,jaihind jai bharat Vijay Congress, jaihind",yes right tell mr rahul gandhi ji yes mr rahul gandhi ji next prime minister countryjaihind jai bharat vijay congress jaihind,positive,
ytComments_Want to Know,Bharat Jodo Yatra getting stronger and stronger with every Kilometer 💪 🙌,bharat jodo yatra get strong strong every kilometer,positive,
ytComments_Mohdabdulqadeer Mohdabdulqadeer,"BHARAT JODO YATRA ZINDABAD CONGRESS PARTE ZINDABAD
RAHUL GANDHI ZINDABAD",bharat jodo yatra zindabad congress parte zindabad rahul gandhi zindabad,positive,
ytComments_Shashikant Tiwari,Keep it up Moushmi.Your coverage and analysis   is excellent.,keep moushmiyour coverage analysis excellent,positive,
ytComments_RB,"Wah kya jawab diya is pyari gudiya ne
Great janta of our country. They stand for unity and integrity development and humanism",wah kya jawab diya pyari gudiya ne great janta country stand unity integrity development humanism,positive,
ytComments_Sandeep Dahiya,Would be joining the Yatra when it reaches Delhi. Time to destroys the destroyers of the brotherhood in the Country. Save nation from Andhbhakts.,would join yatra reach delhi time destroy destroyer brotherhood country save nation andhbhakts,positive,
ytComments_Charu Rane,Rahul Gandhi honest politician and sensible leader,rahul gandhi honest politician sensible leader,positive,
ytComments_Prakash panchala,next pm RG,next pm rg,positive,
ytComments_arup kapti,"Yes, he is our next PM",yes next pm,positive,
ytComments_Sumita Kisku,The first lady speak really well.,first lady speak really well,positive,
ytComments_Rajender Tirkey,No doubt. Rahul is far far better than pm Modi. Another thing that he is well educated. He would work far better than Modi as a PM for people of India. He would work without any discrimination for the people of India.,doubt rahul far far well pm modi another thing well educate would work far good modi pm people india would work without discrimination people india,positive,
ytComments_Country Man,Kudos to girl from Chattisgarh  excellent so beautifully explained the  messages.,kudos girl chattisgarh excellent beautifully explain message,positive,
ytComments_rahul kumar,Thanks aaj tak to coming out from godi media...,thanks aaj tak come godi medium,positive,
ytComments_ttseipuhaokip0003,How ajtak (Godi media) got so much interest in Bharat joro? It's well known about the intention of this chann9,ajtak godi medium get much interest bharat joro well know intention chann9,positive,
ytComments_mahesh chandra Sharma,Keep it up Rahul Gandhi for BHARAT JODO YATRA,keep rahul gandhi bharat jodo yatra,positive,
ytComments_Jayanarayana Prasad,"Best Anchor , those who were dead they are attending in procession,
Best kanna kanna",best anchor dead attend procession best kanna kanna,positive,
ytComments_kurian kk,Why Rahul only our cm blocked whole road when he comes on road ....we struggling governor should take action.,rahul cm block whole road come road struggle governor take action,negative,criticism
ytComments_Bmc Gorakhpur,"Please add English or Hindi captions also, so others can understand",please add english hindi caption also others understand,positive,
ytComments_0 0,"Please someone inform  RG to attend  function in NIMS  as he promised,,,, he passed away that NIMS land mark, without knowing the point",please someone inform rg attend function nim promise pass away nims land mark without know point,positive,
ytComments_santhosh jacky,how can they join in this rally some one died in muthalakuzhi its amazing,join rally die muthalakuzhi amazing,negative,criticism
ytComments_Somarajan K,"Raul's grand grand father divided the country, now Raul walking for to unite the country. ""Bharat dhodo yatra"".",rauls grand grand father divide country raul walk unite country bharat dhodo yatra,positive,
ytComments_anilkist,"First you make unity in your party, then you go for country 🤣🤣🤣🤣",first make unity party go country,negative,criticism
ytComments_😋 Peace Bro 😝,Good,good,positive,
ytComments_Varghese Thomas,In Trivandrum you people are facing traffic control daily for  State ministers. One day for Rahul no problem..,trivandrum people face traffic control daily state minister day rahul problem,negative,criticism
ytComments_NAJU NAJAD,News reader kk entelum prashnam undo samsarithil entho cherya kuzhappam enikk matrano thonniyath🤔,news reader kk entelum prashnam undo samsarithil entho cherya kuzhappam enikk matrano thonniyath,positive,
