,"user_id","username","id","date","Tweet","lang","replyCount","followersCount","category","sub-category",,
4659,600258980,"LisaJWilbur",1.56172E+018,"2022-08-22 14:09:59+00:00","@OPVoters @UofIllinois @SHABAZGIL @IlliniBizDean Please see my 2 timelines #Whitmergate 
Everything going on maybe related to my #DueDiligence efforts since 5.10-11.2020 ID to tell #TheWorld #GretchenWhitmer is niece of an #Islamophobia #Pakistan #Asianha","en",0,18,,,,
4660,377100794,"machbeach",1.56172E+018,"2022-08-22 14:08:25+00:00","Kolaborasi cantik kakak ketua NU adik jabat Menag setelah sukses bubarin pengajian #Islamophobia https://t.co/G1PspmwBDe","in",0,2853,,,,
4661,600258980,"LisaJWilbur",1.56172E+018,"2022-08-22 14:02:33+00:00","@khaleejtimes Please see my timeline #Whitmergate 
#ImranKhan has been outspoken v #Islamophobia since UN Speech 9/2020. I was denied my rights by a #Racist #Islamophobic judge for being from NL- #Pakistan, ID 5.10.2020 as aunt of #GretchenWhitmer 
#Imran","en",0,18,,,,
4662,377100794,"machbeach",1.56171E+018,"2022-08-22 14:00:04+00:00","@maspiyuaja Radikal, teroris intoleransi itu lebel  para munafikun bayaran rezim 
 #Islamophobia https://t.co/uNuCGQH0W3","in",0,2853,,,,
4663,377100794,"machbeach",1.56171E+018,"2022-08-22 13:57:27+00:00","Untuk selamatkan ormas NU bersihkan kaum boneka rezim perusak agama #Islamophobia https://t.co/7JfUv6hwGR https://t.co/1ZKl7lEEVp","in",0,2853,,,,
4664,1.2128E+018,"IMRANKHAN2607",1.56171E+018,"2022-08-22 13:53:00+00:00","Crime openly..
#Islamophobia
@UNHumanRights @USCIRF @AudreyTruschke @UAEEmbassyUS https://t.co/NCw4GKtkrm","en",0,5,,,,
4665,1.35645E+018,"Sharad27345595",1.56171E+018,"2022-08-22 13:46:06+00:00","अपने धर्म की सचाई सुन पागल हुए इस्लामिक जिहादी.

#IslamicTerrorismInIndia 
#Islamophobia https://t.co/1k8bKketZa","hi",0,10,,,,
4666,1.54205E+018,"Rashtra2464",1.5617E+018,"2022-08-22 13:13:22+00:00","Jab tak is duniya me MAZHAB hai tab ye MAZHAB Puri duniya ko kharab aur barbad karta rahega. So it's better to ban this MAZHAB in this planet.
#Islam #Islamophobia #Islamic #IslamicState #IslaMujeres","hi",0,13,,,,
4667,2558538249,"KevinKevinsec",1.5617E+018,"2022-08-22 13:02:20+00:00","Did u know that In 872 Muslims invaded southern Italy and took Sicily that stayed in Muslim control until 1092, if u wonder what happend to Catholics and other Christians there, I don’t think There is enough media in the world to tell you the horrors #islam #Islamophobia #ISIS","en",0,480,,,,
4668,9.10385E+017,"GutsyVoice",1.5617E+018,"2022-08-22 12:53:57+00:00","Abdul Qadir, a resident in Uttar Pradesh, converted to #Islam 13 years ago. He accused the authorities and the police of harassing him.

He’s been picked up by police after converting to Islam.

#India #Islamophobia https://t.co/zKh0cO1f0B","en",0,10309,,,,
4669,1.5258E+018,"ConnarStillwell",1.5617E+018,"2022-08-22 12:47:35+00:00","This is the root of #Islamophobia. Groups of bloodthirsty thugs are assaulting a poor sanitation worker. The noose will now hang over his head as he probably would serve a long sentence in prison.  1/2

@calxandr
#SanctionPakistan  

https://t.co/URWK4L6BNX","en",1,3,,,,
4670,2413844804,"INDIAN0846",1.56169E+018,"2022-08-22 12:37:24+00:00","#Islamophobia @OIC_OCI @OICatUN #india https://t.co/38YDnKD31A","qme",0,182,,,,
4671,280286298,"rightsconnected",1.56168E+018,"2022-08-22 12:00:03+00:00","As we observe the International Day Commemorating the Victims of Acts of Violence Based on Religion or Belief, be sure to follow @CAIRNational, @intrfthalliance, @ihrc, @MuslimAdvocates, &amp; @TellMamaUK and learn actionable ways how to counter #Islamophobia!
#stopislamophobia https://t.co/RY9drIEqoy","en",0,632,,,,
4672,877031058,"RaghuwanshiH",1.56168E+018,"2022-08-22 11:53:42+00:00","#Islamophobia","qht",0,57,,,,
4673,1.38372E+018,"asianpeace_org",1.56168E+018,"2022-08-22 11:45:32+00:00","There is no place for minorities in India
https://t.co/umoghkb467
#India #minorities #Islamophobia https://t.co/bR7vJELzLa","en",0,854,,,,
4674,8.84703E+017,"Qariowaisazmi",1.56168E+018,"2022-08-22 11:43:09+00:00","مطلب #Islamophobia کے نام پر کچھ بھی؟
ایسے ہوتے ہیں ہمارے ملک کے نارنگی کیڑے۔
 اس میں شک نہیں کہ کچھ دن بعد یہ شخص اپنی پیدائش کا الزام بھی کسی مسلمان پر لگادے ۔
ذرا اس کھٹمل کو سنیں اور خود ہی فیصلہ کریں کہ ملک کا مستقبل مزید کتنا "" ابتر"" ہوگا ؟
@SMuslim_ https://t.co/pxJ38H5gBv","ur",0,8699,,,,
4675,1.38372E+018,"asianpeace_org",1.56168E+018,"2022-08-22 11:40:28+00:00","Rapists freed: Is this how justice ends for Indian Muslims?
https://t.co/CIG7dJNMlx
#India #Muslims #Islamophobia #justice https://t.co/lH2YRHEjvd","en",0,854,,,,
4676,206680505,"rebealanees",1.56168E+018,"2022-08-22 11:24:57+00:00","@RShivshankar Thum log ho hi gade murdon ko zinda karna

Agar ithna dar hai tho desh vasiyon seh tho yaha kamaa kyun rahe ho

yeh roz ""sar tan seh juda"" sentence ko yaad karkeh ghar jakar soh kaiseh raho ho

Ithna tho british bhi yaad nahee kari hogi #qui","hi",1,156,,,,
4677,1.5039E+018,"Adnanwrites786",1.56167E+018,"2022-08-22 11:20:35+00:00","Your comfort zone opposes your success.
#WWERaw #Islamophobia #Gill #FIFA22 #uk #UAE #100daysofcodechallenge #freelancewriter #araba https://t.co/2cHVkoObdh","en",0,0,,,,
4678,1.38867E+018,"LambinWolfsTux",1.56167E+018,"2022-08-22 11:19:11+00:00","حماسه ای دیگر از مردم سرزمین «پاک»، پاکستان، که قصد جان یک هندو رو به بهانه کفرگویی کرده اند و دارن از دیوار خونه‌ش میکشن بالا.

#زامبی #اسلاموفوبیا
#Islamophobia https://t.co/L8aKQ6ZQYH","fa",0,311,,,,
4679,1.35651E+018,"kreatlylingdoh1",1.56167E+018,"2022-08-22 11:14:48+00:00","This is how Islam sees relationship is🥸👇👇

 #ISIS  #Islamophobia #Bhubaneswar #Pakistan #FaisalShaikh #ImranKhan ""Islamic State"" #INDvsZIM #Shubmangill #SudhaKaSwayamvar https://t.co/wttTO5Qw8t","en",1,217,,,,
4680,1.53912E+018,"Islamic___Quote",1.56167E+018,"2022-08-22 11:10:35+00:00","@MWLOrg_en This type of attack must be absolutely condemned but innocent Muslims are killed in Burma/China/Gaza and the rapists/killers of #BilkisBano  are set free because they follow Islam then why you #MWL silent Are?🤔

#PalestiniansLivesMatter
#Isl","en",0,0,,,,
4681,342678240,"goharaslam7",1.56167E+018,"2022-08-22 11:01:05+00:00","Rapists freed: Is this how justice ends for Indian Muslims? #Islamophobia #India #Hindutva #BJP 
https://t.co/61aFAqZlX2","en",0,250,,,,
4682,43873126,"Shawnamac_",1.56167E+018,"2022-08-22 10:59:05+00:00","Jame's Topp's people. How is this supporting freedom? #NovaScotia doesn't welcome #homophobia #whitesupremacist  or #Islamophobia https://t.co/iErw8KZzLk","en",0,1012,,,,
4683,1.28314E+018,"Acciden52525353",1.56167E+018,"2022-08-22 10:44:31+00:00","@OIC_OCI Remember, a leader @ImranKhanPTI , who gave a day to muslim for raising their voice against #Islamophobia is being victimised by the west for the same reason, and you, organization of Muslim world, is Sillent.

Remember Imrwn Khan is the Stronges","en",0,2458,,,,
4684,7.27592E+017,"gWoodi",1.56166E+018,"2022-08-22 10:33:02+00:00","#Islamophobia_in_india Is the known #Islamicsharia the same as #Afghanistan's sharia? Is criticising Taliban #Islamophobia? When #Talibans use guns for #death sentence, cameras for #videos &amp; loudspeakers r they offending sharia? https://t.co/iDM5tfxfMp https://t.co/iXENs1jO4g","en",0,4759,,,,
4685,1.39831E+018,"ByotrEB",1.56166E+018,"2022-08-22 10:28:24+00:00","@nypost Another Performance from Ilhan Omar's cousins.
There will be a day when you will regret for these days to stop #Terrorists.
#SalmanRushdie 
#Islamophobia","en",0,40,,,,
4686,2558538249,"KevinKevinsec",1.56165E+018,"2022-08-22 10:01:35+00:00","A person just said that early Islamic invasions were to save people from horrible rulers. OK, so can I also justify the invasion of Afghanistan and Iraq as GOOD deeds to protect people from the awful Taliban and satanic Saddam? Same applies for Syria! #Islam #Islamophobia","en",0,480,,,,
4687,822544189,"rahulkumarindia",1.56165E+018,"2022-08-22 09:59:42+00:00","#Pakistan is not safe for #women #minorities #EthnicGroups 
Conversion of #Hindu &amp; #Sikh #girls has turned into an epidemic. The world should intervene. 
#Islam #Islamabad #Islamophobia 
@nailainayat @amritabhinder @IFazilaBaloch @VeengasJ @sanushas @PSCINDIAN https://t.co/XIN6Nkys32","en",0,908,,,,
4688,1.42539E+018,"Mairakhan0426",1.56165E+018,"2022-08-22 09:57:22+00:00","#Muslims who fervently loved #India at the time of Partition and chose to remain then are subject to rape,execution,and rejection today.Wonderful prize!
#BJP #BJPFailsIndia #ModiFailedIndia #IndianFlag   #I_Quit_BJP #BilkisBanoCase #BilkisBano #Delhi #Islamophobia #BjpDrugDealers https://t.co/xIerq3AFFf https://t.co/9UDfsz6phf","en",1,564,,,,
4689,1.45095E+018,"Sikke_Rajalin",1.56165E+018,"2022-08-22 09:52:02+00:00","@AlphabetMosk @foxgloves2015 @JudyMurray #Islamophobia","qme",0,11,,,,
4690,1.49356E+018,"Akankshasuri231",1.56165E+018,"2022-08-22 09:50:09+00:00","This is #Modiji s #India,where rapists r heroes of #BJP.

#BJP  #BJPFailsIndia #ModiFailedIndia #IndianFlag   #I_Quit_BJP #BilkisBanoCase #BilkisBano #RahulGandhi #Delhi #Muslim #Islam #Islamophobia #BJPDrugDealers #JahaanChaarYaarTrailer #KeHobeFootballerChamp #HindusUnderAttack https://t.co/hK6WF4hgFZ https://t.co/UjvhPXaAZo","en",1,452,,,,
4691,1.15152E+018,"AndreaZanardo8",1.56165E+018,"2022-08-22 09:31:00+00:00","260 days ago, in #London, #Jewish teenagers were assaulted for the crime of singing  Israeli songs 
The aggressors are still around, free to attack and intimidate. But let's talk about anti-Palestinian racism and #Islamophobia  #HannukaGate","en",0,1566,,,,
4692,1.44129E+018,"Shanayagautam12",1.56164E+018,"2022-08-22 08:43:31+00:00","Punishment for rape in other Countries while in #India
Is this ache din of #Modiji?

#BJP  #BJPFailsIndia #ModiFailedIndia #IndianFlag   #I_Quit_BJP #BilkisBanoCase #BilkisBano #RahulGandhi #Delhi #Muslim #Islam #Islamophobia #BjpDrugDealers https://t.co/f9RwqjM59J","en",2,1119,,,,
4693,1.53983E+018,"TheMerdekaTimes",1.56162E+018,"2022-08-22 07:49:42+00:00","Cubaan terkini kerajaan nasionalis Hindu bagi mengubah demografi wilayah majoriti Muslim.

India berikan hak mengundi kepada warganegara India yang tinggal sementara di Kashmir.

#India #Kashmir #Islamophobia #themerdekatimes

https://t.co/TahliyIhwP","in",0,87,,,,
4694,1.55538E+018,"M_Kamal_Mustafa",1.56162E+018,"2022-08-22 07:49:08+00:00","#Islamophobia #indianislamophobia #Protest https://t.co/V9s1YDjVHa","qht",0,6,,,,
4695,1.55538E+018,"M_Kamal_Mustafa",1.56162E+018,"2022-08-22 07:47:12+00:00","@ActivistSandeep @PragyaLive Astagfirullah , #Islamophobia","in",0,6,,,,
4696,1.54902E+018,"lskayani",1.56162E+018,"2022-08-22 07:42:39+00:00","In light of a series of decisions banning headscarves in educational institutions in several Indian states and demolishing #Muslim property, as well as an increase in islamophobia and violence, the #OIC strongly condemned the #Islamophobia and #StandUp4HumanRights","en",1,131,,,,
4697,2413844804,"INDIAN0846",1.56162E+018,"2022-08-22 07:34:48+00:00","@studyadda @PMOIndia @Swamy39 @msisodia @ArvindKejriwal @AmitShah @narendramodi @RahulGandhi Your a #Islamophobia and Islam against comment. So bhik mangu","en",0,182,,,,
4698,2524613335,"Mcksrajiv",1.56161E+018,"2022-08-22 06:55:05+00:00","@TheHarrisSultan And people wonder why there is #Islamophobia in the World 🤔 such a cute n peaceful religion!","en",0,38,,,,
4699,1.15827E+018,"shahzan_md",1.56159E+018,"2022-08-22 06:02:25+00:00","#Islamophobia https://t.co/Z5W66h6Ns4","qht",0,243,,,,
4700,1.15152E+018,"AndreaZanardo8",1.56159E+018,"2022-08-22 05:57:01+00:00","260 days ago, in #London, #Jewish teenagers were assaulted for the crime of singing  Israeli songs 
The aggressors are still around, free to attack and intimidate. Let's talk about anti-Palestinian racism and #Islamophobia   #HannukaGate","en",1,1566,,,,
4701,2573296339,"TeamSarwar",1.56159E+018,"2022-08-22 05:52:41+00:00","بھارتیہ جنتا پارٹی کےسابق رکن پارلیمنٹ نےہندوؤں پرزوردیا کہ وہ گائےکوذبح کرنےپر  مسلمانوں کوماریں۔لوگوں کواسلام قبول کرنےپرتشددپرمسلمانوں کےمذہبی جذبات کوٹھیس پہنچانے،انتہاپسندی اور #Islamophobia پرعالمیبرادری سمیت @OIC_OCI کوہونیوالےمظالم کیجانب توجہ مبذول کرنی چاہیے https://t.co/lroGpeYZQO","ur",0,174852,,,,
4702,230534161,"hafiz2626",1.56159E+018,"2022-08-22 05:47:51+00:00","#misinformation #fakenews #media #lies #truth #propaganda #news #information #socialmedia #factcheck #islamophobia #racism #corruption #criticalthinking #misinformed #deception","qht",0,340,,,,
4703,9.58194E+017,"Akshindi",1.56157E+018,"2022-08-22 04:17:59+00:00","@maulanadehlavi @SushantBSinha @CBFC_India #Islamophobia ?Pity!Sky book's various sections clearly pronounce treatments for non believer in the Book,the narrator &amp; messenger i.e. Kafirs by Momins.Further Mushriks (Other deity/idol worshipers) are lowe","en",0,21,,,,
4704,7.27592E+017,"gWoodi",1.56156E+018,"2022-08-22 04:01:03+00:00","#islamophobia Empowering encyclopedia site: Hindus kept captive in Islamic #Bangladesh for conversion #ransom &amp"," rape https://t.co/vdz0PsgzQK","en",0,4759,,,
4705,8.52766E+017,"Divyesh_Dheeraj",1.56156E+018,"2022-08-22 03:56:48+00:00","Bradford.  Next #muslim jihadi hotspot in #london and #europe as a whole. #MuslimFreedomWarriors #Muslimah #Muslim #Islam #Islamabad #Islamophobia #ImranKhan #imrankhanPTI #PTI #PakistanZindabad #PakistanUnderFascism #Pakistan #PakistanArmy #PakistanIndependenceDay #Hijab #allah https://t.co/s1Kyhr8zQQ","en",0,373,,,,
4706,1.47527E+018,"SKobus01",1.56156E+018,"2022-08-22 03:50:38+00:00","""#Islamophobia breeds fear – but it also has an #economic cost."" 

*looks towards @nccm @WorldSikhOrg @InterfaithWorld @CCCB_CECC @CJPAC @archterentius* 

*Most of #Canada's politicos have no #courage, but where they fail: I won't. I like @OmarAlghabra too
https://t.co/N34Rg0cuuk","en",1,253,,,,
4707,9.69894E+017,"ekram_urrab",1.56156E+018,"2022-08-22 03:33:01+00:00","It's  seems like this so called physics teacher never teached  Muslim students.....

I heard about 'social justice' in educations means that there will be no discrimination on the basis of caste, colour and creed.

#islamophobia 
#Physics https://t.co/dZXg5K5aSf","en",0,5259,,,,
4708,1530121476,"WaveYuvi",1.56156E+018,"2022-08-22 03:32:44+00:00","Real definition of hash tag #Islamophobia 👋👋👌 https://t.co/n2NwnqOMQY","en",0,149,,,,
4709,44583496,"madhyamam",1.56155E+018,"2022-08-22 03:04:28+00:00","ഹിന്ദുക്കളെ സ്വയംഭോഗത്തിന് പ്രേരിപ്പിക്കുന്ന പുതിയ ജിഹാദെന്ന് എൻട്രൻസ് പരിശീലകൻ"," വെബ് സീരീസും വീഡിയോകളും ആയുധം #jihad #islamophobia https://t.co/oXf49JmXT3","ml",0,36892,,,
4710,18670867,"smoiz",1.56154E+018,"2022-08-22 02:26:59+00:00","By #Lynching #Riots and #Islamophobia against #IndianMuslims RT @ndtvfeed https://t.co/6GKsjfpF8n","en",0,2968,,,,
4711,359876348,"sunilmotwani89",1.56154E+018,"2022-08-22 02:07:55+00:00","This is How Religious Hatered Muslims have for Hindus.

While @un lecture the World against #Islamophobia But Never Shows Concern for the Religious Hatered and Bigotry of Islamic Nations.

Which treat Non-Muslims as second class Citizens &amp; treat them as Slaves.

@nytimes https://t.co/IYAoWQIUHL","en",0,121,,,,
4712,1.23244E+018,"TrueStriver_X",1.56153E+018,"2022-08-22 02:04:53+00:00","#IndianMuslimGenocideAlert
#IndianMuslimsUnderAttack
#SaveIndianMuslims #Islamophobia
#الهند #الهند_تضطهد_المسلمين @USCIRF @OIC_OCI https://t.co/K4UPhvJZIx","qme",0,1760,,,,
4713,359876348,"sunilmotwani89",1.56153E+018,"2022-08-22 01:58:34+00:00","Which type of #Islamophobia Force Muslims to abduct &amp; Forcely Convert Even Minor Girls to Islam in Islamic Pakistan what Fear Muslims have with almost 98% Muslim Population 

@un @USEmbassypak @USAndIndia @OHCHRAsia @hrw @UNHumanRights @BBCHindi @Reuters @Arzookazmi30 @TahirGora https://t.co/rtAEkrn2vy","en",0,121,,,,
4714,359876348,"sunilmotwani89",1.56152E+018,"2022-08-22 01:00:04+00:00","This is What the @un has to Fight for the Fundamental Right of a Human the Right to life without any Death Threats.

But @un is Fighting to hide the Crimes &amp; Mob Mentality of Islamists in Name of #Islamophobia 

Who is #Islamophobic in Islamic Pakistan.
@OHCHRAsia @BBCHindi @WSJ https://t.co/pIxD7nAwyp","en",0,121,,,,
4715,7.27932E+017,"ModernWorldCen",1.5615E+018,"2022-08-21 23:33:01+00:00","#ClashOfClans #Islamophobia Fact &amp"," fiction book site:Will we face WWIII or a war less boring place as #Fukayama says https://t.co/ajziOG2xzQ","en",0,2874,,,
4716,7.32149E+017,"MaanraacNetwork",1.56147E+018,"2022-08-21 21:41:04+00:00","We had an August session in which invited Dr. Sheikh Hasan Ali to discuss “Islamophobia”or the fear of the spread of Islam. #Burao #Islamophobia https://t.co/enMSZFiuk5","en",0,455,,,,
4717,9.79873E+017,"indiacivilwatch",1.56147E+018,"2022-08-21 21:34:23+00:00","ICWI stands in solidarity with #BilkisBano and appeal for justice! Read the following thread to know what is currently happening

TW: sexual violence &amp; islamophobia

#India #SupremeCourt #BilkisBanoCase #GodhraRiots #Gujarat #BJP #Modi #Islamophobia #GenderViolence","en",2,742,,,,
4718,2785124844,"aimran792",1.56145E+018,"2022-08-21 20:46:39+00:00","#HateCrime #Haters #Islamophobia #racism https://t.co/I1wSqEaqdj","qht",0,26,,,,
4719,1.29829E+018,"Mijan443",1.56145E+018,"2022-08-21 20:28:40+00:00","#GazaUnderAttack #wakeupmuslims #Muslim #Islam #Islamophobia  #MuslimUmmah https://t.co/3KGQnFQN85","qme",0,10,,,,
4720,1.53979E+018,"Krish_Shanti",1.56145E+018,"2022-08-21 20:10:57+00:00","@Himadri96196712 @total_woke_ Large scale ridicule of #Islam in #India &amp"," you will see #Islamophobia 😭 from the same folks who thronged to see #MunawarFaruqi .","en",2,11,,,
4721,1203643766,"PradeepFreeSoul",1.56144E+018,"2022-08-21 20:03:46+00:00","@POTUS @nytimes 
Let's talk fake #Islamophobia https://t.co/6ZHIuRPm4R","en",0,6479,,,,
4722,1203643766,"PradeepFreeSoul",1.56144E+018,"2022-08-21 19:48:33+00:00","#Islamophobia is fake narrative but #IslamicAtrocity is real.
#HumanRights 
#HindusUnderAttack 
#SalmanRushdie https://t.co/Z5doDV9Qog","en",0,6479,,,,
4723,1.23244E+018,"TrueStriver_X",1.56144E+018,"2022-08-21 19:44:33+00:00","#إلا_رسول_الله_يا_مودي
#IndianMuslimGenocideAlert
#IndianMuslimsUnderAttack
#SaveIndianMuslims #Islamophobia
#الهند #الهند_تضطهد_المسلمين @USCIRF @OIC_OCI https://t.co/1Y5kPUZ4d1","qme",1,1760,,,,
4724,1.33555E+018,"hajra_younis",1.56144E+018,"2022-08-21 19:31:47+00:00","Do not kill your children for fear of poverty. We provide for them and for you. Surely killing them is a heinous sin.
Surah Al-Isra' :31
#Islam
#Islamophobia","en",0,86,,,,
4725,180698993,"itz_all_goodman",1.56143E+018,"2022-08-21 19:03:23+00:00","I was hospitalized in BLR for 5 days.O/S food was banned in hosp 4 patients &amp; caretakers.The manager during conversation,complained how other patients such as Muslims bring food&amp;that it smells!During stay,saw non-Muslims smuggle food;cld smell masala. #Islamophobia has peaked https://t.co/8b9qofQUSq","en",1,469,,,,
4726,1.50253E+018,"RizwanRizzu6330",1.56143E+018,"2022-08-21 19:01:39+00:00","Same on your BJP government..
@BJPGujarat @sanghaviharsh 
@narendramodi @PMOIndia 
@AmitShah @CMOPb @ArvindKejriwal @USATODAY 
#BilkisBano #arrest #Islamophobia https://t.co/dVeMrbV15k","en",0,3,,,,
4727,71229515,"parekh_vipul",1.56142E+018,"2022-08-21 18:37:20+00:00","@ImtiazMadmood Perhaps talking about #Islam itself is #Islamophobia ever heard about JewsPhobia ? Or ChristianPhobia ? Or BudhhismPhobia ?","en",1,80,,,,
4728,1.51825E+018,"ASK_mysterious",1.56142E+018,"2022-08-21 18:37:12+00:00","ہم کیسے اس شخص کا ساتھ چھوڑ دیں جس نے 
#Islamophobia 
کے لیۓ آواز اٹھائی ؟؟

آج سے پہلے جو بھی آیا اس نے کبھی ہمارے احساسات کی اتنی بہترین ترجمانی نہیں کی 
سب لوٹنے میں ہی لگے رہے ۔۔

#BaniGala 
#WeNeedImranKhan
#میں_بھی_عمران_خان_ہوں","ur",0,441,,,,
4729,9.43597E+017,"RUCSRR",1.56141E+018,"2022-08-21 18:00:41+00:00","Read | ""Islamophobia: Understanding Anti-Muslim Racism Through the Lived Experiences of Muslim Youth"" by Dr. Naved Bakali of @UWindsor #Islamophobia #antimuslimracism #muslims @SarahMushMush @yaqeeninstitute https://t.co/v8tURuJ0Xh","en",2,3067,,,,
4730,2435736786,"IqbalAkhter5",1.56141E+018,"2022-08-21 17:45:07+00:00","..and he got the offer..
His channel is hired for special task..

#EndThisHate
#Islamophobia
#Islamophobia_In_India https://t.co/eQpo8QxQjg","en",1,1057,,,,
4731,570202021,"purrrkins",1.5614E+018,"2022-08-21 17:28:07+00:00","Help your brothers to grow up @RanaAyyub. It’s not cool killing people. It’s heinous. #Islamophobia https://t.co/60wpK7l6MG","en",1,96,,,,
4732,102457571,"impankajsen",1.5614E+018,"2022-08-21 17:14:06+00:00","@UN only cares about #Islamophobia https://t.co/0Oini9BhtE","en",0,1358,,,,
4733,1.25832E+018,"mikhan700",1.5614E+018,"2022-08-21 17:08:22+00:00","@md__54321 #Islamophobia कहलाता।😌","hi",0,5941,,,,
4734,1.40846E+018,"GoharMoinuddin",1.5614E+018,"2022-08-21 17:04:18+00:00","https://t.co/b9blNwL602
#Islam #Islamisme #Islamophobia #IslamabadPolice #IslamicSolidarityGames #MuslimLivesMatter #Muslim #Muslimah","qme",0,197,,,,
4735,74768403,"Abukar_Arman",1.56139E+018,"2022-08-21 16:40:37+00:00","By empowering the #Hindutva thugs, #Modi turned India into a hateful &amp; violent, brain-less &amp; heart-less nation. 
@PMOIndia @narendramodi #BJP @HindutvaWatchIn #Islamophobia #RSS @cjwerleman https://t.co/UpbNibxTN3","en",1,120765,,,,
4736,1.4466E+018,"DrZaheerAliSye1",1.56139E+018,"2022-08-21 16:26:54+00:00","@LadyVelvet_HFQ Wicked people don't understand,their mind is full of filth.Those people take ""kindness""as a https://t.co/JsmvQ9zuZK we hav seen in case of #Islamophobia .","en",1,53,,,,
4737,1606219194,"DrBMariposa",1.56139E+018,"2022-08-21 16:23:09+00:00","@ThatTimWalker #Racism. Wrong skin tone. And #islamophobia. Shameful.","en",1,4416,,,,
4738,600258980,"LisaJWilbur",1.56139E+018,"2022-08-21 16:10:14+00:00","@AlanDersh Not understanding your dislike of #Trump unless you have been #brainwashed by #NancyPelosi et al who set up #Trump to be the #Racist 1/2017 bc Everyone Protected #GretchenWhitmer 's #racist #Islamophobia aunt judge since 1994.
#Whitmergate http","en",2,18,,,,
4739,1.21564E+018,"EMKhanMohd",1.56139E+018,"2022-08-21 16:10:10+00:00","He was telling in one his tweets that during the pandemic went on bankruptcy so he choosen new agenda of #Islamophobia to come out from bankruptcy. https://t.co/qemSySQjjx","en",0,866,,,,
4740,1874326170,"atifsuhail123",1.56138E+018,"2022-08-21 16:03:02+00:00","2/2
Communities and nations are not destroyed as a result of poor leadership; they are destroyed when they start perpetrating injustice.
#BilkisBano #GujaratModel #Islamophobia #JusticeForBilkisBano","en",1,229,,,,
4741,1874326170,"atifsuhail123",1.56138E+018,"2022-08-21 16:01:35+00:00","""Rule may remain with righteous infidel rulers, but will never stay with unjust Muslim rulers,"" asserts the great Islamic thinker Ashraf Ali Thanwi. The most crucial element in maintaining the rule is justice. 1/1
#BilkisBano #GujaratModel #Islamophobia #JusticeForBilkisBano","en",1,229,,,,
4742,1.55299E+018,"aadarshah_",1.56138E+018,"2022-08-21 15:41:57+00:00","@Republic_Bharat But, Pakistan is a muslim country.

@RanaAyyub (alleged global opinion writer in @washingtonpost) look at this… they are spreading #Islamophobia.

#IslamicTerrorismInIndia","en",0,99,,,,
4743,21718940,"colleentatum",1.56137E+018,"2022-08-21 15:16:23+00:00","I saw some billboards urging “we need jesus”  
It got me thinking 
If a mosque had “you need allah” billboards all down #ymm hi-ways how people would have an absolute fit &amp; be filled with terror..:but you know… cause its the “white” god its a ok 

#Islamophobia #islamichate","en",8,2879,,,,
4744,1.44144E+018,"JUS_FANofRG",1.56136E+018,"2022-08-21 14:45:01+00:00","&amp; India mein Muslims are in Minority, attacked still Hindu Khatre Mein hai ???

HINDUTUV TERROR 
RSS VHP BAJRANG DAL 

#IndianMuslimUnderAttack 
#MuslimHate 
#Islamophobia https://t.co/BTfXAWg0gK","et",0,2947,,,,
4745,41616680,"ibrahimhooper",1.56136E+018,"2022-08-21 14:43:26+00:00","""About 10-15 minutes, the owner approached us and said that due to the burkini me and my daughter were wearing we aren't allowed on the waterslide,"" said Jelloul. #Islamophobia #Canada @CTVNews 
https://t.co/csFIym5On8
@CTVMason @nccm @CAMWLnews @CCMWCanada","en",0,1115,,,,
4746,19171014,"haqsmusings",1.56136E+018,"2022-08-21 14:37:56+00:00","#Indian Prime Minister Narendra #Modi boldly declared that his country was ready to “feed the world” after #Russia’s invasion of #Ukraine. Less than four months later, #India wants to import #wheat. #food #inflation #hunger #BJP #Hindutva #Islamophobia https://t.co/bBhtoiUonN https://t.co/bpNQYsSkO3","en",2,4143,,,,
4747,1.21448E+018,"Imdkhan786",1.56136E+018,"2022-08-21 14:37:01+00:00","@SushantBSinha भाई तुझे #Islamophobia की बीमारी है या रोजगार का एक हिस्सा है।","hi",0,231,,,,
4748,1.39183E+018,"TatarSarolta",1.56136E+018,"2022-08-21 14:30:08+00:00","#islamophobie #Islamophobia #islam #islam #Muslim #Quran https://t.co/XxyXJSkrAG","qme",0,63,,,,
4749,1.058E+018,"MMuffasir",1.56135E+018,"2022-08-21 14:02:55+00:00","@kaushikrj6 #Islamophobia की पढ़ाई है ये गंदगी फैला रहा है।","hi",0,6521,,,,
4750,7.1813E+017,"TopMostShop",1.56135E+018,"2022-08-21 13:52:01+00:00","World is confused abt Islam. Is the known #Islamicsharia same as #Afghanistan's sharia? Is criticising #Taliban #Islamophobia? When #Talibans use guns for #death sentence, cameras for #videos &amp; loudspeakers r they offending sharia? https://t.co/RzmXdo9ihq https://t.co/4TqketBIOK","en",1,3271,,,,
4751,270569708,"IndyVoices",1.56135E+018,"2022-08-21 13:51:33+00:00","Letters: Truss and Sunak need to realise that banning strikes isn’t the answer https://t.co/pdWG7bXlwt #RailStrikes #Islamophobia #Brexit","en",1,73606,,,,
